EX_glc__D_e,EX_o2_e,flux_maximum
2.1052631578947367,16.842105263157894,0.40724305320715515
2.1052631578947367,17.894736842105264,0.4080281859483406
2.1052631578947367,18.94736842105263,0.4086085597555715
2.1052631578947367,20.0,0.4086085597555724
3.1578947368421053,0.0,0.2038868456882081
3.1578947368421053,1.0526315789473684,0.29413590850789956
3.1578947368421053,2.1052631578947367,0.33623264726728236
3.1578947368421053,3.1578947368421053,0.3563268598176948
3.1578947368421053,4.2105263157894735,0.36297891450916514
3.1578947368421053,5.263157894736842,0.3683244453123148
3.1578947368421053,6.315789473684211,0.37366997611547054
3.1578947368421053,7.368421052631579,0.3790155069186228
3.1578947368421053,8.421052631578947,0.38201657526806043
3.1578947368421053,9.473684210526315,0.38320941813194215
3.1578947368421053,10.526315789473683,0.38440226099582137
3.1578947368421053,11.578947368421051,0.3855951038597005
3.1578947368421053,12.631578947368421,0.38678794672357963
3.1578947368421053,13.68421052631579,0.3878502744998616
3.1578947368421053,14.736842105263158,0.38863540724105683
3.1578947368421053,15.789473684210526,0.38942053998224013
3.1578947368421053,16.842105263157894,0.3901889508777407
3.1578947368421053,17.894736842105264,0.3901889508777333
3.1578947368421053,18.94736842105263,0.39018895087772865
3.1578947368421053,20.0,0.39018895087772865
4.2105263157894735,0.0,0.18567643030601966
4.2105263157894735,1.0526315789473684,0.28240677119317636
4.2105263157894735,2.1052631578947367,0.32955148567378595
4.2105263157894735,3.1578947368421053,0.3485459813406516
4.2105263157894735,4.2105263157894735,0.35389151214380576
4.2105263157894735,5.263157894736842,0.35923704294695824
4.2105263157894735,6.315789473684211,0.3632889423051608
4.2105263157894735,7.368421052631579,0.36448178516903884
4.2105263157894735,8.421052631578947,0.3656746280329184
4.2105263157894735,9.473684210526315,0.3668674708967983
4.2105263157894735,10.526315789473683,0.368060313760677
4.2105263157894735,11.578947368421051,0.36924262853375456
4.2105263157894735,12.631578947368421,0.3700277612749409
4.2105263157894735,13.68421052631579,0.37081289401612433
4.2105263157894735,14.736842105263158,0.3715980267573024
4.2105263157894735,15.789473684210526,0.3717693419998928
4.2105263157894735,16.842105263157894,0.37176934199988587
4.2105263157894735,17.894736842105264,0.37176934199988587
4.2105263157894735,18.94736842105263,0.37176934199989276
4.2105263157894735,20.0,0.37176934199989226
5.263157894736842,0.0,0.16746601492383184
5.263157894736842,1.0526315789473684,0.26600068236707
5.263157894736842,2.1052631578947367,0.3188181188928998
5.263157894736842,3.1578947368421053,0.337960409775122
5.263157894736842,4.2105263157894735,0.34449827632252633
5.263157894736842,5.263157894736842,0.3457541522061367
5.263157894736842,6.315789473684211,0.34694699507001586
5.263157894736842,7.368421052631579,0.3481398379338949
5.263157894736842,8.421052631578947,0.3493326807977754
5.263157894736842,9.473684210526315,0.3505255236616543
5.263157894736842,10.526315789473683,0.351420115308834
5.263157894736842,11.578947368421051,0.3522052480500193
5.263157894736842,12.631578947368421,0.35299038079120404
5.263157894736842,13.68421052631579,0.35334973312205187
5.263157894736842,14.736842105263158,0.3533497331220506
5.263157894736842,15.789473684210526,0.3533497331220508
5.263157894736842,16.842105263157894,0.3533497331220522
5.263157894736842,17.894736842105264,0.3533497331220522
5.263157894736842,18.94736842105263,0.3533497331220522
5.263157894736842,20.0,0.3533497331220522
6.315789473684211,0.0,0.14925559954164344
6.315789473684211,1.0526315789473684,0.24781819613260894
6.315789473684211,2.1052631578947367,0.3014823170284083
6.315789473684211,3.1578947368421053,0.3197213634017678
6.315789473684211,4.2105263157894735,0.3276704815710502
6.315789473684211,5.263157894736842,0.32881210760071455
6.315789473684211,6.315789473684211,0.3299537336303799
6.315789473684211,7.368421052631579,0.3310953596600445
6.315789473684211,8.421052631578947,0.33223698568970983
6.315789473684211,9.473684210526315,0.3330181102462668
6.315789473684211,10.526315789473683,0.33370719049143893
6.315789473684211,11.578947368421051,0.334396270736608
6.315789473684211,12.631578947368421,0.3349301242442125
6.315789473684211,13.68421052631579,0.3349301242442088
6.315789473684211,14.736842105263158,0.33493012424420565
6.315789473684211,15.789473684210526,0.3349301242442224
6.315789473684211,16.842105263157894,0.334930124244214
6.315789473684211,17.894736842105264,0.33493012424421453
6.315789473684211,18.94736842105263,0.3349301242442135
6.315789473684211,20.0,0.33493012424421453
7.368421052631579,0.0,0.13104518415945554
7.368421052631579,1.0526315789473684,0.22963570989814663
7.368421052631579,2.1052631578947367,0.283243270655051
7.368421052631579,3.1578947368421053,0.30148231702840855
7.368421052631579,4.2105263157894735,0.30947240098322143
7.368421052631579,5.263157894736842,0.3109916746210195
7.368421052631579,6.315789473684211,0.31212508558094537
7.368421052631579,7.368421052631579,0.3132584965408706
7.368421052631579,8.421052631578947,0.31427092343552215
7.368421052631579,9.473684210526315,0.31494619745189883
7.368421052631579,10.526315789473683,0.3156214714682375
7.368421052631579,11.578947368421051,0.3162967454845987
7.368421052631579,12.631578947368421,0.31651051536637637
7.368421052631579,13.68421052631579,0.3165105153663726
7.368421052631579,14.736842105263158,0.31651051536638164
7.368421052631579,15.789473684210526,0.3165105153663844
7.368421052631579,16.842105263157894,0.31651051536637714
7.368421052631579,17.894736842105264,0.3165105153663824
7.368421052631579,18.94736842105263,0.31651051536638514
7.368421052631579,20.0,0.3165105153663737
8.421052631578947,0.0,0.1128347687772663
8.421052631578947,1.0526315789473684,0.21145322366368202
8.421052631578947,2.1052631578947367,0.2649437899465131
