knockouts,n_knockouts,max_growth,min_PHB_at_max_growth
3MBt4pp + XYLabc,2,0.4294055429440423,0.0
3MBtex + XYLabc,2,0.4294055429440423,0.0
3NTD2pp + XYLabc,2,0.4294055429440423,0.0
3AMPt6 + XYLK,2,0.4294055429440403,0.0
3CMPt6 + XYLK,2,0.42940554294404,0.0
3GMPtex_1 + XYLK,2,0.2051989985336898,0.0
3MBt2pp + XYLK,2,0.42940554294404093,0.0
3MBt4pp + XYLK,2,0.42940554294404093,0.0
3MBtex + XYLK,2,0.42940554294404093,0.0
3NTD2pp + XYLK,2,0.42940554294404093,0.0
3NTD4pp + XYLK,2,0.42940554294404093,0.0
3NTD7pp + XYLK,2,0.4294055429440398,0.0
VALt2r + XYLK,2,0.4294055429440398,0.0
VALt2rpp + XYLK,2,0.4294055429440389,0.0
VALt3pp + XYLK,2,0.42886846625924313,0.0
VALtex + XYLK,2,0.42886846625924324,0.0
VECOAH + XYLK,2,0.4294055429440398,0.0
VNDH_2 + XYLK,2,0.4294055429440398,0.0
VPAMTr + XYLK,2,0.4294055429440398,0.0
3NTD7pp + XYLI2,2,0.42940554294402145,0.0
VALt2r + XYLI2,2,0.42940554294402145,0.0
VALt2rpp + XYLI2,2,0.429405542944039,0.0
VALt3pp + XYLI2,2,0.42886846625924296,0.0
VALtex + XYLI2,2,0.4288684662592543,0.0
VECOAH + XYLI2,2,0.42940554294405386,0.0
VNDH_2 + XYLI2,2,0.42940554294405386,0.0
VPAMTr + XYLI2,2,0.42940554294404015,0.0
XANt2 + XYLI2,2,0.42940554294404015,0.0
XPPT + XYLI2,2,0.42940554294404015,0.0
XTSNH + XYLI2,2,0.42940554294404015,0.0
XYLI1 + XYLI2,2,0.42940554294404015,0.0
2MAHMP + XYLK,2,0.4294055429440403,0.0
2PGLYCt6 + XYLK,2,0.4294055429440403,0.0
2S6HCCi + XYLK,2,0.4294055429440403,0.0
34HPPOR + XYLK,2,0.4294055429440403,0.0
VPAMTr + XYLI1,2,0.4294055429440368,0.0
XANt2 + XYLI1,2,0.4294055429440368,0.0
XPPT + XYLI1,2,0.4294055429440368,0.0
XTSNH + XYLI1,2,0.4294055429440368,0.0
2MAHMP + XYLI2,2,0.4294055429440365,0.0
2PGLYCt6 + XYLI2,2,0.4294055429440365,0.0
2S6HCCi + XYLI2,2,0.4294055429440365,0.0
34HPPOR + XYLI2,2,0.4294055429440365,0.0
3AMPt6 + XYLI2,2,0.4294055429440365,0.0
3CMPt6 + XYLI2,2,0.42940554294404426,0.0
3GMPtex_1 + XYLI2,2,0.20519899853344958,0.0
3MBt2pp + XYLI2,2,0.42940554294402655,0.0
3MBt4pp + XYLI2,2,0.42940554294402655,0.0
3MBtex + XYLI2,2,0.42940554294402655,0.0
3NTD2pp + XYLI2,2,0.42940554294402655,0.0
3NTD4pp + XYLI2,2,0.42940554294402655,0.0
34HPPOR + XYLI1,2,0.42940554294404065,0.0
3AMPt6 + XYLI1,2,0.42940554294404065,0.0
3CMPt6 + XYLI1,2,0.42940554294403616,0.0
3GMPtex_1 + XYLI1,2,0.20519899853344614,0.0
3MBt2pp + XYLI1,2,0.42940554294404004,0.0
3MBt4pp + XYLI1,2,0.42940554294404004,0.0
3MBtex + XYLI1,2,0.42940554294404004,0.0
3NTD2pp + XYLI1,2,0.42940554294404004,0.0
3NTD4pp + XYLI1,2,0.42940554294404004,0.0
3NTD7pp + XYLI1,2,0.4294055429440371,0.0
VALt2r + XYLI1,2,0.4294055429440374,0.0
VALt2rpp + XYLI1,2,0.4294055429440414,0.0
VALt3pp + XYLI1,2,0.42886846625924246,0.0
VALtex + XYLI1,2,0.4288684662592398,0.0
VECOAH + XYLI1,2,0.4294055429440368,0.0
VNDH_2 + XYLI1,2,0.4294055429440368,0.0
3MBtex + XTSNH,2,0.42940554294403943,0.0
3NTD2pp + XTSNH,2,0.42940554294403943,0.0
3NTD4pp + XTSNH,2,0.42940554294403943,0.0
3NTD7pp + XTSNH,2,0.42940554294404104,0.0
VALt2r + XTSNH,2,0.42940554294404104,0.0
VALt2rpp + XTSNH,2,0.4294055429440399,0.0
VALt3pp + XTSNH,2,0.4288684662592438,0.0
VALtex + XTSNH,2,0.42886846625924374,0.0
VECOAH + XTSNH,2,0.42940554294404104,0.0
VNDH_2 + XTSNH,2,0.42940554294404104,0.0
VPAMTr + XTSNH,2,0.4294055429440398,0.0
XANt2 + XTSNH,2,0.4294055429440398,0.0
XPPT + XTSNH,2,0.4294055429440398,0.0
2MAHMP + XYLI1,2,0.4294055429440409,0.0
2PGLYCt6 + XYLI1,2,0.42940554294404065,0.0
2S6HCCi + XYLI1,2,0.42940554294404065,0.0
VALt2rpp + XPPT,2,0.4294055429440398,0.0
VALt3pp + XPPT,2,0.428868466259243,0.0
VALtex + XPPT,2,0.4288684662592423,0.0
VECOAH + XPPT,2,0.4294055429440394,0.0
VNDH_2 + XPPT,2,0.4294055429440394,0.0
VPAMTr + XPPT,2,0.42940554294403976,0.0
XANt2 + XPPT,2,0.42940554294403976,0.0
2MAHMP + XTSNH,2,0.4294055429440392,0.0
2PGLYCt6 + XTSNH,2,0.4294055429440392,0.0
2S6HCCi + XTSNH,2,0.4294055429440392,0.0
34HPPOR + XTSNH,2,0.4294055429440392,0.0
3AMPt6 + XTSNH,2,0.4294055429440392,0.0
3CMPt6 + XTSNH,2,0.42940554294403915,0.0
3GMPtex_1 + XTSNH,2,0.20519899853344162,0.0
3MBt2pp + XTSNH,2,0.42940554294403943,0.0
3MBt4pp + XTSNH,2,0.42940554294403943,0.0
VNDH_2 + XANt2,2,0.429405542944039,0.0
VPAMTr + XANt2,2,0.429405542944039,0.0
2MAHMP + XPPT,2,0.4294055429440401,0.0
2PGLYCt6 + XPPT,2,0.42940554294404637,0.0
2S6HCCi + XPPT,2,0.42940554294404637,0.0
34HPPOR + XPPT,2,0.42940554294404637,0.0
3AMPt6 + XPPT,2,0.42940554294404637,0.0
3CMPt6 + XPPT,2,0.4294055429440388,0.0
3GMPtex_1 + XPPT,2,0.20519899853344595,0.0
3MBt2pp + XPPT,2,0.4294055429440401,0.0
3MBt4pp + XPPT,2,0.4294055429440401,0.0
3MBtex + XPPT,2,0.4294055429440401,0.0
3NTD2pp + XPPT,2,0.4294055429440401,0.0
3NTD4pp + XPPT,2,0.4294055429440401,0.0
3NTD7pp + XPPT,2,0.4294055429440394,0.0
VALt2r + XPPT,2,0.4294055429440394,0.0
2S6HCCi + XANt2,2,0.4294055429440399,0.0
34HPPOR + XANt2,2,0.4294055429440399,0.0
3AMPt6 + XANt2,2,0.4294055429440399,0.0
3CMPt6 + XANt2,2,0.4294055429440391,0.0
3GMPtex_1 + XANt2,2,0.20519899853345142,0.0
3MBt2pp + XANt2,2,0.4294055429440394,0.0
3MBt4pp + XANt2,2,0.4294055429440394,0.0
3MBtex + XANt2,2,0.4294055429440394,0.0
3NTD2pp + XANt2,2,0.4294055429440394,0.0
3NTD4pp + XANt2,2,0.4294055429440394,0.0
3NTD7pp + XANt2,2,0.429405542944039,0.0
VALt2r + XANt2,2,0.429405542944039,0.0
VALt2rpp + XANt2,2,0.4294055429440386,0.0
VALt3pp + XANt2,2,0.42886846625924213,0.0
VALtex + XANt2,2,0.42886846625924185,0.0
VECOAH + XANt2,2,0.429405542944039,0.0
3CMPt6 + VPAMTr,2,0.42940554294403915,0.0
3GMPtex_1 + VPAMTr,2,0.20519899853343065,0.0
3MBt2pp + VPAMTr,2,0.42940554294404465,0.0
3MBt4pp + VPAMTr,2,0.42940554294404465,0.0
3MBtex + VPAMTr,2,0.42940554294404465,0.0
3NTD2pp + VPAMTr,2,0.42940554294404465,0.0
3NTD4pp + VPAMTr,2,0.42940554294404465,0.0
3NTD7pp + VPAMTr,2,0.42940554294403965,0.0
VALt2r + VPAMTr,2,0.42940554294403965,0.0
VALt2rpp + VPAMTr,2,0.42940554294403915,0.0
VALt3pp + VPAMTr,2,0.42886846625924246,0.0
VALtex + VPAMTr,2,0.4288684662592389,0.0
VECOAH + VPAMTr,2,0.42940554294403965,0.0
VNDH_2 + VPAMTr,2,0.42940554294403965,0.0
2MAHMP + XANt2,2,0.4294055429440397,0.0
2PGLYCt6 + XANt2,2,0.4294055429440399,0.0
3MBt2pp + VNDH_2,2,0.42940554294403965,0.0
3MBt4pp + VNDH_2,2,0.42940554294403965,0.0
3MBtex + VNDH_2,2,0.42940554294403965,0.0
3NTD2pp + VNDH_2,2,0.42940554294403965,0.0
3NTD4pp + VNDH_2,2,0.42940554294403965,0.0
3NTD7pp + VNDH_2,2,0.429405542944047,0.0
VALt2r + VNDH_2,2,0.429405542944047,0.0
VALt2rpp + VNDH_2,2,0.4294055429440394,0.0
VALt3pp + VNDH_2,2,0.4288684662592419,0.0
VALtex + VNDH_2,2,0.42886846625924807,0.0
VECOAH + VNDH_2,2,0.429405542944047,0.0
2MAHMP + VPAMTr,2,0.42940554294404426,0.0
2PGLYCt6 + VPAMTr,2,0.42940554294404026,0.0
2S6HCCi + VPAMTr,2,0.42940554294404026,0.0
34HPPOR + VPAMTr,2,0.42940554294404026,0.0
3AMPt6 + VPAMTr,2,0.42940554294404026,0.0
3MBt4pp + VECOAH,2,0.42940554294404554,0.0
3MBtex + VECOAH,2,0.42940554294404554,0.0
3NTD2pp + VECOAH,2,0.42940554294404554,0.0
3NTD4pp + VECOAH,2,0.42940554294404554,0.0
3NTD7pp + VECOAH,2,0.4294055429440444,0.0
VALt2r + VECOAH,2,0.4294055429440444,0.0
VALt2rpp + VECOAH,2,0.4294055429440399,0.0
VALt3pp + VECOAH,2,0.428868466259241,0.0
VALtex + VECOAH,2,0.42886846625924335,0.0
2MAHMP + VNDH_2,2,0.42940554294404015,0.0
2PGLYCt6 + VNDH_2,2,0.42940554294404015,0.0
2S6HCCi + VNDH_2,2,0.42940554294404015,0.0
34HPPOR + VNDH_2,2,0.42940554294404015,0.0
3AMPt6 + VNDH_2,2,0.42940554294404015,0.0
3CMPt6 + VNDH_2,2,0.4294055429440394,0.0
3GMPtex_1 + VNDH_2,2,0.20519899853343845,0.0
3MBt4pp + VALtex,2,0.42886846625924346,0.0
3MBtex + VALtex,2,0.42886846625924346,0.0
3NTD2pp + VALtex,2,0.42886846625924346,0.0
3NTD4pp + VALtex,2,0.42886846625924346,0.0
3NTD7pp + VALtex,2,0.42886846625924335,0.0
VALt2r + VALtex,2,0.42886846625924335,0.0
VALt2rpp + VALtex,2,0.42886846625924335,0.0
VALt3pp + VALtex,2,0.42886846625924335,0.0
2MAHMP + VECOAH,2,0.4294055429440355,0.0
2PGLYCt6 + VECOAH,2,0.4294055429440355,0.0
2S6HCCi + VECOAH,2,0.4294055429440355,0.0
34HPPOR + VECOAH,2,0.4294055429440355,0.0
3AMPt6 + VECOAH,2,0.4294055429440355,0.0
3CMPt6 + VECOAH,2,0.4294055429440304,0.0
3GMPtex_1 + VECOAH,2,0.20519899853342774,0.0
3MBt2pp + VECOAH,2,0.42940554294404554,0.0
3MBt2pp + VALt3pp,2,0.4288684662592417,0.0
3MBt4pp + VALt3pp,2,0.4288684662592417,0.0
3MBtex + VALt3pp,2,0.4288684662592417,0.0
3NTD2pp + VALt3pp,2,0.4288684662592417,0.0
3NTD4pp + VALt3pp,2,0.4288684662592417,0.0
3NTD7pp + VALt3pp,2,0.42886846625924246,0.0
VALt2r + VALt3pp,2,0.42886846625924246,0.0
VALt2rpp + VALt3pp,2,0.42886846625924246,0.0
2MAHMP + VALtex,2,0.4288684662592414,0.0
2PGLYCt6 + VALtex,2,0.4288684662592414,0.0
2S6HCCi + VALtex,2,0.4288684662592414,0.0
34HPPOR + VALtex,2,0.4288684662592414,0.0
3AMPt6 + VALtex,2,0.4288684662592414,0.0
3CMPt6 + VALtex,2,0.4288684662592529,0.0
3GMPtex_1 + VALtex,2,0.2051989985334475,0.0
3MBt2pp + VALtex,2,0.42886846625924346,0.0
3CMPt6 + VALt2rpp,2,0.42940554294404865,0.0
3GMPtex_1 + VALt2rpp,2,0.20519899853345103,0.0
3MBt2pp + VALt2rpp,2,0.42940554294404004,0.0
3MBt4pp + VALt2rpp,2,0.42940554294404004,0.0
3MBtex + VALt2rpp,2,0.42940554294404004,0.0
3NTD2pp + VALt2rpp,2,0.42940554294404004,0.0
3NTD4pp + VALt2rpp,2,0.42940554294404004,0.0
3NTD7pp + VALt2rpp,2,0.42940554294404093,0.0
VALt2r + VALt2rpp,2,0.42940554294403926,0.0
2MAHMP + VALt3pp,2,0.4288684662592434,0.0
2PGLYCt6 + VALt3pp,2,0.4288684662592434,0.0
2S6HCCi + VALt3pp,2,0.4288684662592434,0.0
34HPPOR + VALt3pp,2,0.4288684662592434,0.0
3AMPt6 + VALt3pp,2,0.4288684662592434,0.0
3CMPt6 + VALt3pp,2,0.42886846625924113,0.0
3GMPtex_1 + VALt3pp,2,0.2051989985334456,0.0
2S6HCCi + VALt2r,2,0.4294055429440364,0.0
34HPPOR + VALt2r,2,0.4294055429440364,0.0
3AMPt6 + VALt2r,2,0.4294055429440364,0.0
3CMPt6 + VALt2r,2,0.42940554294403915,0.0
3GMPtex_1 + VALt2r,2,0.20519899853344098,0.0
3MBt2pp + VALt2r,2,0.42940554294404015,0.0
3MBt4pp + VALt2r,2,0.42940554294404015,0.0
3MBtex + VALt2r,2,0.42940554294404015,0.0
3NTD2pp + VALt2r,2,0.42940554294404015,0.0
3NTD4pp + VALt2r,2,0.42940554294404015,0.0
3NTD7pp + VALt2r,2,0.42940554294403926,0.0
2MAHMP + VALt2rpp,2,0.42940554294404304,0.0
2PGLYCt6 + VALt2rpp,2,0.4294055429440456,0.0
2S6HCCi + VALt2rpp,2,0.4294055429440456,0.0
34HPPOR + VALt2rpp,2,0.4294055429440456,0.0
3AMPt6 + VALt2rpp,2,0.4294055429440456,0.0
3MBtex + 3NTD4pp,2,0.4294055429440383,0.0
3NTD2pp + 3NTD4pp,2,0.4294055429440383,0.0
2MAHMP + 3NTD7pp,2,0.4294055429440379,0.0
2PGLYCt6 + 3NTD7pp,2,0.4294055429440391,0.0
2S6HCCi + 3NTD7pp,2,0.4294055429440391,0.0
34HPPOR + 3NTD7pp,2,0.4294055429440394,0.0
3AMPt6 + 3NTD7pp,2,0.42788108683013754,0.0
3CMPt6 + 3NTD7pp,2,0.42940554294403843,0.0
3GMPtex_1 + 3NTD7pp,2,0.2037277528657776,0.0
3MBt2pp + 3NTD7pp,2,0.4294055429440358,0.0
3MBt4pp + 3NTD7pp,2,0.4294055429440358,0.0
3MBtex + 3NTD7pp,2,0.4294055429440358,0.0
3NTD2pp + 3NTD7pp,2,0.4294055429440358,0.0
3NTD4pp + 3NTD7pp,2,0.4294055429440358,0.0
2MAHMP + VALt2r,2,0.42940554294403804,0.0
2PGLYCt6 + VALt2r,2,0.4294055429440364,0.0
34HPPOR + 3NTD2pp,2,0.42940554294403843,0.0
3AMPt6 + 3NTD2pp,2,0.42940554294403843,0.0
3CMPt6 + 3NTD2pp,2,0.4294055429440391,0.0
3GMPtex_1 + 3NTD2pp,2,0.20519899853344273,0.0
3MBt2pp + 3NTD2pp,2,0.4294055429440409,0.0
3MBt4pp + 3NTD2pp,2,0.4294055429440409,0.0
3MBtex + 3NTD2pp,2,0.4294055429440409,0.0
2MAHMP + 3NTD4pp,2,0.42940554294404015,0.0
2PGLYCt6 + 3NTD4pp,2,0.4294055429440456,0.0
2S6HCCi + 3NTD4pp,2,0.4294055429440456,0.0
34HPPOR + 3NTD4pp,2,0.4294055429440456,0.0
3AMPt6 + 3NTD4pp,2,0.4294055429440456,0.0
3CMPt6 + 3NTD4pp,2,0.42940554294404026,0.0
3GMPtex_1 + 3NTD4pp,2,0.20519899853345155,0.0
3MBt2pp + 3NTD4pp,2,0.4294055429440383,0.0
3MBt4pp + 3NTD4pp,2,0.4294055429440383,0.0
3AMPt6 + 3MBt4pp,2,0.42940554294403926,0.0
3CMPt6 + 3MBt4pp,2,0.42940554294404015,0.0
3GMPtex_1 + 3MBt4pp,2,0.20519899853344478,0.0
3MBt2pp + 3MBt4pp,2,0.429405542944037,0.0
2MAHMP + 3MBtex,2,0.4294055429440412,0.0
2PGLYCt6 + 3MBtex,2,0.4294055429440412,0.0
2S6HCCi + 3MBtex,2,0.4294055429440412,0.0
34HPPOR + 3MBtex,2,0.4294055429440412,0.0
3AMPt6 + 3MBtex,2,0.4294055429440412,0.0
3CMPt6 + 3MBtex,2,0.42940554294404054,0.0
3GMPtex_1 + 3MBtex,2,0.20519899853344367,0.0
3MBt2pp + 3MBtex,2,0.42940554294403754,0.0
3MBt4pp + 3MBtex,2,0.42940554294403754,0.0
2MAHMP + 3NTD2pp,2,0.42940554294403843,0.0
2PGLYCt6 + 3NTD2pp,2,0.42940554294403843,0.0
2S6HCCi + 3NTD2pp,2,0.42940554294403843,0.0
AACOAR_syn + XYLabcpp,2,0.4294055429440416,0.0
2MAHMP + 2S6HCCi,2,0.42940554294403693,0.0
2PGLYCt6 + 2S6HCCi,2,0.42940554294403693,0.0
2MAHMP + 34HPPOR,2,0.4294055429440401,0.0
2PGLYCt6 + 34HPPOR,2,0.4294055429440401,0.0
2S6HCCi + 34HPPOR,2,0.4294055429440401,0.0
2MAHMP + 3AMPt6,2,0.42940554294404315,0.0
2PGLYCt6 + 3AMPt6,2,0.42940554294404315,0.0
2S6HCCi + 3AMPt6,2,0.42940554294404315,0.0
34HPPOR + 3AMPt6,2,0.42940554294404315,0.0
2MAHMP + 3CMPt6,2,0.4294055429440348,0.0
2PGLYCt6 + 3CMPt6,2,0.4294055429440348,0.0
2S6HCCi + 3CMPt6,2,0.4294055429440348,0.0
34HPPOR + 3CMPt6,2,0.4294055429440348,0.0
3AMPt6 + 3CMPt6,2,0.4294055429440396,0.0
2MAHMP + 3GMPtex_1,2,0.2051989985334454,0.0
3NTD4pp + AACOAR_syn,2,0.42940554294404104,0.0
3NTD7pp + AACOAR_syn,2,0.4294055429440416,0.0
AACOAR_syn + VALt2r,2,0.4294055429440416,0.0
AACOAR_syn + VALt2rpp,2,0.42940554294403954,0.0
AACOAR_syn + VALt3pp,2,0.4288684662592451,0.0
AACOAR_syn + VALtex,2,0.42886846625924424,0.0
AACOAR_syn + VECOAH,2,0.4294055429440416,0.0
AACOAR_syn + VNDH_2,2,0.4294055429440416,0.0
AACOAR_syn + VPAMTr,2,0.4294055429440416,0.0
AACOAR_syn + XANt2,2,0.4294055429440416,0.0
AACOAR_syn + XPPT,2,0.4294055429440416,0.0
AACOAR_syn + XTSNH,2,0.4294055429440416,0.0
AACOAR_syn + XYLI1,2,0.4294055429440416,0.0
AACOAR_syn + XYLI2,2,0.4294055429440416,0.0
AACOAR_syn + XYLK,2,0.4294055429440416,0.0
AACOAR_syn + XYLabc,2,0.4294055429440416,0.0
