knockouts,n_knockouts,max_growth,min_PHB_at_max_growth
ASPt2_2pp,1,0.42940554294403843,0.0
ASPabc,1,0.42940554294403843,0.0
ASPTA6,1,0.4294055429440375,0.0
ASPTA,1,0.42940554294403954,0.0
ASPO6,1,0.4294045587785569,0.0
ASPO1,1,0.429405542944039,0.0
ASPCT_2,1,0.42940554294404004,0.0
ASPCT,1,0.42940554294404004,0.0
ASP1DC,1,0.42940554294403993,0.0
ASNt4,1,0.4276079483216309,0.0
ASNabc,1,0.42940554294404004,0.0
BDH,1,0.42940554294403843,0.0
BALAtex,1,0.42940554294403843,0.0
BALAt2r,1,0.42940554294403843,0.0
BALAt2pp,1,0.42940554294403843,0.0
BALAMDAH,1,0.42940554294403843,0.0
BALALEUtex,1,0.42940554294403843,0.0
BALALEUabcpp,1,0.42940554294403843,0.0
BALAGLYtex,1,0.42940554294403843,0.0
BALAGLYabcpp,1,0.42940554294403843,0.0
BALABALAtex,1,0.42940554294403843,0.0
BALABALAabcpp,1,0.42940554294403843,0.0
BALAALAtex,1,0.42940554294403843,0.0
BALAALAabcpp,1,0.42940554294403843,0.0
ATPX5P,1,0.42940554294403843,0.0
ATPPRT,1,0.42940554294403843,0.0
ATPHs,1,0.42940554294403843,0.0
BTNt,1,0.42940554294403843,0.0
BTNTe,1,0.42940554294403843,0.0
BTDD_RR,1,0.42940554294404,0.0
BSCT,1,0.4294031043801337,0.0
BPNT_1,1,0.42940554294403843,0.0
BLAMDtex,1,0.42940554294403843,0.0
BLAMDabcpp,1,0.42940554294403843,0.0
BHBtpp,1,0.42940554294403843,0.0
BG_MBDG,1,0.42940554294403843,0.0
BG_MADG,1,0.42940554294403843,0.0
BG_CELLB,1,0.42940554294403843,0.0
BGLK,1,0.42940554294403843,0.0
BGLA1,1,0.42940554294403843,0.0
BGLA,1,0.42940554294403843,0.0
BETALDHy,1,0.42940554294403843,0.0
BETALDHx,1,0.42940554294403843,0.0
CARNabcpp,1,0.42940554294404104,0.0
CA2tex,1,0.42940554294404104,0.0
CA2abc1,1,0.42940554294404104,0.0
C4HP,1,0.4294055429440414,0.0
BZt,1,0.42940310438013973,0.0
BZDH,1,0.42940554294404104,0.0
BUTtex,1,0.42940554294404104,0.0
BUTt4pp,1,0.42940554294404104,0.0
BUTt2rpp,1,0.42940554294404104,0.0
BUTSO3tex,1,0.42940554294404104,0.0
BUTSO3abcpp,1,0.42940554294404104,0.0
BUTKr,1,0.42940554294404104,0.0
