reaction_id,reaction_name,growth,growth_fraction_of_wt,classification,growth_coupled_PHB_after_knockout
ALDD3,Aldehyde dehydrogenase  propanal  NAD,0.4294055429440397,0.9999999999999958,non-essential,4.678907691915643
SULFACabcpp,Sulfoacetate transport via ABC system (periplasm),0.4294055429440397,0.9999999999999958,non-essential,4.678907691915077
APG3PAT181,Acyl-phosphate:glycerol-3-phosphate acyltransferase (C18:1),0.4294055429440397,0.9999999999999958,non-essential,4.678907691915643
FE2t3pp,Iron (Fe+2) transport out via proton antiport (periplasm),0.4294055429440397,0.9999999999999958,non-essential,4.678907691915077
EX_alaleu_e,R_EX_alaleu_e,0.4294055429440397,0.9999999999999958,non-essential,4.678907691915643
GLYCYSAP,Gly-Cys aminopeptidase,0.4294055429440397,0.9999999999999958,non-essential,4.678907691915077
GLUt4,Na+/glutamate symport,0.4294055429440397,0.9999999999999958,non-essential,4.678907691915643
EX_bz_e,R_EX_bz_e,0.4294031043801378,0.9999943210702708,non-essential,4.678916464802837
PROGLYabcpp,L-Prolinylglycine (Pro-Gly) transport via ABC system (periplasm),0.42940554294404015,0.9999999999999968,non-essential,4.678907691915592
CYST_II,,0.4294055429440397,0.9999999999999958,non-essential,4.678907691915077
NTD5,5'-nucleotidase (dTMP),0.4294055429440397,0.9999999999999958,non-essential,4.678907691915643
PDE4,"3',5'-cyclic-nucleotide phosphodiesterase",0.4294055429440397,0.9999999999999958,non-essential,4.678907691915077
RNDR3,Ribonucleoside-diphosphate reductase (CDP),0.4294055429440397,0.9999999999999958,non-essential,4.678907691915163
ACLS,Acetolactate synthase,0.42847216552727196,0.9978263498641162,non-essential,4.589611081897995
TRE6PH,Trehalose-6-phosphate hydrolase,0.42940554294404015,0.9999999999999968,non-essential,4.678907691915283
NTPP2_1,Nucleoside triphosphate pyrophosphorylase (gtp),0.42940554294403666,0.9999999999999887,non-essential,4.678907691915049
AB6PGH,Arbutin 6-phosphate glucohydrolase,0.42940554294403666,0.9999999999999887,non-essential,4.67890769191512
2AGPE181tipp,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:1) transporter via facilitated diffusion (periplasm),0.42940554294403666,0.9999999999999887,non-essential,4.678907691915688
ACPS1,Acyl-carrier protein synthase,0.42940554294403666,0.9999999999999887,non-essential,4.678907691914795
MN2t3pp,Manganese (Mn+2) transport out via proton antiport (periplasm),0.42940554294403666,0.9999999999999887,non-essential,4.6789076919153025
SERD_L,L-serine deaminase,0.42940554294403666,0.9999999999999887,non-essential,4.678907691914795
ACM6PH,N-acetylmuramate 6-phosphate hydrolase,0.42940554294403666,0.9999999999999887,non-essential,4.6789076919153025
EX_fe3_e,R_EX_fe3_e,0.42940554294403666,0.9999999999999887,non-essential,4.678907691915459
EX_abt__L_e,R_EX_abt__L_e,0.4294055429440398,0.999999999999996,non-essential,4.678907691915368
ALATHRabcpp,L Alaninylthreonine  Ala thr  transport via ABC system  periplasm,0.4294055429440398,0.999999999999996,non-essential,4.678907691915493
2AACLPPEAT161,2 acyl acyl carrier protein glycerophospho glycerol acyltransferase  n C160,0.4294055429440398,0.999999999999996,non-essential,4.678907691915368
ISETACabcpp,Isethionate transport via ABC system (periplasm),0.4294055429440398,0.999999999999996,non-essential,4.678907691915493
IND3ACtpp,Indole 3 acetic acid export  periplasm,0.4294055429440398,0.999999999999996,non-essential,4.678907691915368
FGLU_1,Formimidoylglutamase,0.4294055429440398,0.999999999999996,non-essential,4.678907691915493
NADK4,NAD kinase  dCTP,0.4294055429440398,0.999999999999996,non-essential,4.678907691915368
MLTG1,Maltodextrin glucosidase (maltotriose),0.4294055429440398,0.999999999999996,non-essential,4.678907691915493
ALATA_L,L-alanine transaminase,0.4294055429440398,0.999999999999996,non-essential,4.678907691915245
XYLI1,Xylose isomerase,0.4294055429440386,0.9999999999999931,non-essential,4.678907691915413
EX_h2_e,R_EX_h2_e,0.42520525973099,0.9902183768186734,non-essential,4.229690465064918
A6PAG2,,0.42940554294403943,0.9999999999999951,non-essential,4.67890769191512
AMPEP2,Aminopeptidase,0.42940554294403754,0.9999999999999907,non-essential,4.678907691915567
GTHRDt2_1,Glutathione transport,0.42940554294403754,0.9999999999999907,non-essential,4.678907691914828
ACt2rpp,Acetate reversible transport via proton symport (periplasm),0.42940554294403754,0.9999999999999907,non-essential,4.678907691914831
METSabc,L methionine S oxide transport via ABC system,0.42940554294403754,0.9999999999999907,non-essential,4.678907691915257
EX_pacald_e,R_EX_pacald_e,0.4252052597309884,0.9902183768186698,non-essential,4.229690465064344
G3PAT181,Glycerol-3-phosphate acyltransferase (C18:1),0.4294055429440398,0.999999999999996,non-essential,4.678907691915182
G3PCT,Glycerol-3-phosphate cytidylyltransferase,-9.769479942547282e-16,-2.2751173344356208e-15,essential,
FUMAC,Fumarylacetoacetase,0.42940554294403926,0.9999999999999947,non-essential,4.678907691915186
ECOAH4,3-hydroxyacyl-CoA dehydratase (3-hydroxydecanoyl-CoA),0.42939448322272283,0.9999742441114223,non-essential,4.678645010432576
NADH9,NADH dehydrogenase (demethylmenaquinone-8 & 0 protons),0.4294055429440392,0.9999999999999946,non-essential,4.678907691915457
GALURDH,Galacturonate dehydrogenase,0.4294055429440371,0.9999999999999897,non-essential,4.678907691915131
DASYN160,CDP-diacylglycerol synthetase (n-C16:0),0.4294055429440371,0.9999999999999897,non-essential,4.678907691915016
ALKP,Alkaline phosphatase,0.4294055429440371,0.9999999999999897,non-essential,4.678907691915131
FACOAL100t2pp,Fatty-acid-CoA ligase (decanoate transport via vectoral Co-A coupling),0.4294055429440371,0.9999999999999897,non-essential,4.678907691915016
NADS1,NAD synthase (nh3),0.4294055429440371,0.9999999999999897,non-essential,4.678907691915131
CO2tex,CO2 transport via diffusion (extracellular to periplasm),0.3596418107198343,0.8375341600252735,non-essential,3.371818289896041
PLIPA2E180pp,"Phospholipase A2 (phosphatidylethanolamine, n-C18:0) (periplasm)",0.4294055429440358,0.9999999999999867,non-essential,4.678907691914859
APG3PAT180,Acyl-phosphate:glycerol-3-phosphate acyltransferase (C18:0),0.42940554294403954,0.9999999999999953,non-essential,4.678907691915626
ABG4t2,,0.42940554294403954,0.9999999999999953,non-essential,4.6789076919143096
ETOHtex,Ethanol transport via diffusion (extracellular to periplasm),0.42940554294403954,0.9999999999999953,non-essential,4.678907691915116
PEPA,MNXR86162,0.4137170809812614,0.9634646962048541,non-essential,4.6112718019112355
EX_so3_e,R_EX_so3_e,0.42940554294403704,0.9999999999999896,non-essential,4.6789076919151436
CD2t3pp,Cadmium (Cd+2) transport out via proton antiport (periplasm),0.42940554294404143,0.9999999999999998,non-essential,4.678907691915091
ACONT,Aconitate hydratase,0.4294055429440426,1.0000000000000024,non-essential,4.678907691934293
SUCD1,Succinate dehydrogenase,0.42940554294403904,0.9999999999999942,non-essential,4.678907691915183
AMPEP16,Aminopeptidase,0.42940554294403904,0.9999999999999942,non-essential,4.67890769191539
PFK_4,Phosphofructokinase (s7p),0.42940554294403904,0.9999999999999942,non-essential,4.678907691915378
CYTDK2,Cytidine kinase (GTP),0.42940554294403904,0.9999999999999942,non-essential,4.678907691915162
AKP1,Alkaline phosphatase  Dihydroneopterin,0.42940554294403904,0.9999999999999942,non-essential,4.678907691915169
METB1,Metb1 (rev),0.42940554294403904,0.9999999999999942,non-essential,4.6789076919148735
PYRt4pp,Pyruvate transport via sodium symport,0.42940554294403904,0.9999999999999942,non-essential,4.678907691914702
TARTRt7pp,Tartrate/succinate antiporter (periplasm),0.42940554294403904,0.9999999999999942,non-essential,4.678907691914805
CYSabcpp,L-cysteine uptake via ABC system (periplasm),0.42940554294403943,0.9999999999999951,non-essential,4.678907691915296
ACOAD1,Acyl-CoA dehydrogenase (butanoyl-CoA),0.42940554294403943,0.9999999999999951,non-essential,4.678907691915058
EX_lys__L_e,R_EX_lys__L_e,0.42861629567251747,0.9981620002710889,non-essential,4.665677799126115
ACOAD2,Acyl-CoA dehydrogenase (hexanoyl-CoA),0.4293944832227246,0.9999742441114264,non-essential,4.678413137411598
ORNTAC_1,Ornithine transacetylase,0.42940554294404,0.9999999999999963,non-essential,4.678907691915079
EX_fe3dcit_e,R_EX_fe3dcit_e,0.42940554294403943,0.9999999999999951,non-essential,4.6789076919151595
PAPSR,Phosphoadenylyl-sulfate reductase (thioredoxin),0.42940554294403943,0.9999999999999951,non-essential,4.678907691915496
AGPAT181,1-octadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:1),0.42940554294403943,0.9999999999999951,non-essential,4.678907691915162
GLYt2pp,Glycine transport in via proton symport (periplasm),0.42940554294403943,0.9999999999999951,non-essential,4.6789076919157395
EX_3mb_e,R_EX_3mb_e,0.42940554294403943,0.9999999999999951,non-essential,4.678907691915416
CYTDtex,Cytidine transport via diffusion (extracellular to periplasm),0.42940554294403943,0.9999999999999951,non-essential,4.678907691915271
EX_mnl_e,R_EX_mnl_e,0.42940554294403943,0.9999999999999951,non-essential,4.678907691915304
GDPTPDP,Guanosine 3'-diphosphate 5'-triphosphate 3'-diphosphatase,0.42940554294403943,0.9999999999999951,non-essential,4.678907691915434
AGM4Pt2pp,GlcNAc-anhMurNAc tetrapeptide transport in via proton symport (periplasm),0.42940554294403943,0.9999999999999951,non-essential,4.67890769191518
SUCOAS,Succinyl-CoA synthetase (ADP-forming),0.3589804206186783,0.8359939141853584,non-essential,9.425991718980162
DGUNC,Diguanylate cyclase,0.42940554294403993,0.9999999999999962,non-essential,4.6789076919149775
DRPA,Deoxyribose-phosphate aldolase,0.4294055429440504,1.0000000000000207,non-essential,4.678907691915156
r0963,Facilitated diffusion,0.4293885872416303,0.9999605135455519,non-essential,4.678838914767563
ACGAtex,N-Acetyl-D-glucosamine transport via diffusion (extracellular to periplasm),0.4294055429440372,0.9999999999999899,non-essential,4.6789076919149215
MLDCP3App,"Murein L,D-carboxypeptidase (murein5px3p) (periplasm)",0.4294055429440315,0.9999999999999766,non-essential,4.678907691915036
TRPt2r,L tryptophan reversible transport via proton symport,0.4289802930842743,0.9990096777585784,non-essential,4.678637516348421
ACGAptspp,N-Acetyl-D-glucosamine transport via PEP:Pyr PTS  (periplasm),0.4294055429440486,1.0000000000000164,non-essential,4.678907691914675
FMNRy,FMN reductase  NADPH dependent,0.429405542944037,0.9999999999999895,non-essential,4.678907691914656
NADTRHD,NAD transhydrogenase,0.429405542944037,0.9999999999999895,non-essential,4.678907691915036
HEX7,Hexokinase (D-fructose:ATP),0.429405542944037,0.9999999999999895,non-essential,4.6789076919149375
ALTRH,Altronate hydrolase,0.429405542944037,0.9999999999999895,non-essential,4.678907691915023
NMNDA,Nicotinamide-nucleotide amidase,0.23719263437582042,0.5523744121922768,non-essential,2.116500000000004
CRO4tex,Cromate transport via diffusion (extracellular to periplasm),0.42940554294403765,0.9999999999999909,non-essential,4.678907691915184
EX_pnto__R_e,R_EX_pnto__R_e,0.42940056599895227,0.9999884096859692,non-essential,4.678884552833561
GK1,Guanylate kinase (GMP:ATP),0.42940554294405014,1.00000000000002,non-essential,4.678907691915145
GLYTYRAP,Gly-Try aminopeptidase,0.4294055429440399,0.9999999999999961,non-essential,4.678907691915193
LEULEUabcpp,L leucylleucine  leuleu  transport via ABC system  periplasm,0.4294055429440399,0.9999999999999961,non-essential,4.678907691915143
PUNP4,Purine-nucleoside phosphorylase (Deoxyguanosine),0.4294055429440399,0.9999999999999961,non-essential,4.67890769191516
3MBt4pp,Na+/Isovalerate symport (periplasm),0.4294055429440399,0.9999999999999961,non-essential,4.678907691915606
URIK3,Uridine kinase (ITP:Uridine),0.4294055429440399,0.9999999999999961,non-essential,4.678907691915142
EX_mobd_e,R_EX_mobd_e,0.4294055429440399,0.9999999999999961,non-essential,4.678907691915606
GLYLEUAP,Gly-Leu aminopeptidase,0.4294055429440399,0.9999999999999961,non-essential,4.678907691915142
UDPG4E,UDPglucose 4-epimerase,0.2714351905961014,0.632118506750328,non-essential,3.3488333333340665
ALAR,Alanine racemase,0.4294055429440402,0.9999999999999969,non-essential,4.678907691915098
G6PBDH,Beta-D-Glucose-6-phosphate NADP+ 1-oxoreductase,0.42940554294403893,0.9999999999999939,non-essential,4.678907691915498
MANGLYCptspp,2-O-alpha-mannosyl-D-glycerate transport via PEP:Pyr PTS (periplasm),0.42940554294403893,0.9999999999999939,non-essential,4.678907691915707
BSCT,Benzoylsuccinyl-CoA thiolase,0.4294031043801365,0.9999943210702678,non-essential,4.678916464803485
HMR_9610,Na+/succinate symporter,0.42940554294403965,0.9999999999999956,non-essential,4.678907691915714
ACONTa,"Aconitase (half-reaction A, Citrate hydro-lyase)",0.42940554294404026,0.999999999999997,non-essential,4.678907691877419
NTPP2,Nucleoside triphosphate pyrophosphorylase (gtp),0.42940554294404026,0.999999999999997,non-essential,4.678907691915373
G3PAT180,Glycerol-3-phosphate acyltransferase (C18:0),0.42940554294404026,0.999999999999997,non-essential,4.678907691915498
EX_for_e,R_EX_for_e,0.42940554294404026,0.999999999999997,non-essential,4.678907691915252
MLTGY2pp,Murein lytic transglycosylase (murein4p3p) (periplasm),0.42940554294404026,0.999999999999997,non-essential,4.678907691915498
AGMt2pp,GlcNAc-anhMurNAc transport in via proton symport (periplasm),0.42940554294404026,0.999999999999997,non-essential,4.678907691915252
VALt2rpp,L-valine reversible transport via proton symport (periplasm),0.42940554294404026,0.999999999999997,non-essential,4.678907691915498
BALAGLYtex,Beta alanyl L glycine transport via diffusion  extracellular to periplasm,0.42940554294404026,0.999999999999997,non-essential,4.678907691915252
ASNS1,Asparagine synthase (glutamine-hydrolysing),0.42940554294404026,0.999999999999997,non-essential,4.678907691915498
CYSTS,Cystathionine beta synthase,0.42940554294404026,0.999999999999997,non-essential,4.678907691915252
CYTK1,Cytidylate kinase (CMP),0.4240916184551945,0.9876249280518963,non-essential,4.677285463780381
TAURabc,Taurine transport via ABC system,0.4294055429440383,0.9999999999999925,non-essential,4.678907691915468
MEOHtrpp,Methanol reversible transport via diffusion (periplasm),0.42940554294404015,0.9999999999999968,non-essential,4.6789076919157155
EX_gly_gln_e,R_EX_gly_gln_e,0.42940554294404015,0.9999999999999968,non-essential,4.6789076919155566
ALAt4,Alanine-Sodium symporter,0.42940554294404015,0.9999999999999968,non-essential,4.678907691915716
MCTP1Bpp,Murein crosslinking transpeptidase 1B:(A2pm->A2pm) (periplasm),0.42940554294404015,0.9999999999999968,non-essential,4.6789076919155566
LYSDC,Lysine decarboxylase,0.42940554294404015,0.9999999999999968,non-essential,4.678907691915716
AICART,Phosphoribosylaminoimidazolecarboxamide formyltransferase,0.42940554294404015,0.9999999999999968,non-essential,4.6789076919155566
BGLA,Beta-glucosidase,0.42940554294404015,0.9999999999999968,non-essential,4.678907691915716
PROt2r,L proline reversible transport via proton symport,0.42940554294404015,0.9999999999999968,non-essential,4.6789076919155566
PGSA181,Phosphatidylglycerol synthase (n-C18:1),0.42940554294404015,0.9999999999999968,non-essential,4.678907691915716
PIt7,Phosphate transport in/out via three Na+ symporter,0.42940554294404015,0.9999999999999968,non-essential,4.6789076919155566
ICDHyr,Isocitrate dehydrogenase (NADP),0.420002669830327,0.9781025809558778,non-essential,5.44011213178622
RNMK,Ribosylnicotinamide kinase,0.42940554294403893,0.9999999999999939,non-essential,4.6789076919151205
ACMANApts,N-acetyl-D-mannosamine transport via PTS,0.4294055429440659,1.0000000000000568,non-essential,4.678907691915108
CITt4pp_1,Citrate transport via sodium symport  periplasm,0.4294055429440659,1.0000000000000568,non-essential,4.6789076919150085
23PDE9pp,"2',3'-cyclic-nucleotide phosphodiesterase (GMP) (periplasm)",0.3593842827861907,0.8369344287505489,non-essential,4.432166666666831
CD2tpp,Cadmium (+2) transport in via permease (no H+),0.42940554294403765,0.9999999999999909,non-essential,4.678907691915168
Kt2r,Potassium reversible transport  via proton symport,0.42940554294403893,0.9999999999999939,non-essential,4.678907691915295
EX_mg2_e,R_EX_mg2_e,-4.569236302728347e-16,-1.064084145584444e-15,essential,
GCCc_1,Glycine-cleavage complex,0.42940554294404143,0.9999999999999998,non-essential,4.678907691915134
DASYN181,CDP-diacylglycerol synthetase (n-C18:1),0.42940554294403893,0.9999999999999939,non-essential,4.678907691915172
ARGabc,L-arginine transport via ABC system,0.42940554294403893,0.9999999999999939,non-essential,4.678907691915171
PLPS_1,Pyridoxal-5-phosphate synthase,-8.720859364631552e-16,-2.0309144835068e-15,essential,
ADD,Adenine deaminase,0.4294055429440409,0.9999999999999984,non-essential,4.678907691915172
ACOTA,Acetylornithine transaminase,0.42940554294404126,0.9999999999999993,non-essential,4.6789076919151835
EX_btn_e,R_EX_btn_e,0.42940554294403893,0.9999999999999939,non-essential,4.678907691915172
GNK_1,Gluconokinase,0.42940554294403893,0.9999999999999939,non-essential,4.678907691915171
ADSL1r,Adenylsuccinate lyase,0.42940554294403893,0.9999999999999939,non-essential,4.678907691915172
GARFT,Phosphoribosylglycinamide formyltransferase,0.42940554294403893,0.9999999999999939,non-essential,4.678907691915168
OXAtpp,OxalateH antiporter  periplasm,0.4268476819513951,0.9940432511068452,non-essential,4.886290137972956
DALAt2r,D-alanine transport via proton symport,0.42940554294404,0.9999999999999963,non-essential,4.678907691915195
ACONCtupp,Cisaconitate transport periplasm,0.42940554294404126,0.9999999999999993,non-essential,4.6789076919151835
NO3abcpp,Nitrate transport via ABC system (periplasm),0.42940554294404126,0.9999999999999993,non-essential,4.678907691915227
2S6HCCi,2 succinyl 6 hydroxy 2 4 cyclohexadiene 1 carboxylate synthase,0.42940554294404126,0.9999999999999993,non-essential,4.678907691915079
FACOAL120t2pp,Fatty-acid-CoA ligase (dodecanoate transport via vectoral Co-A coupling),0.42940554294404126,0.9999999999999993,non-essential,4.67890769191523
SO4t2,Sulfate transport in via proton symport,0.42940554294404126,0.9999999999999993,non-essential,4.678348863541413
ID3ACALDt,Indoleacetaldehyde transport  extracellular,0.42940554294404004,0.9999999999999966,non-essential,4.678907691915225
UPP3S,Uroporphyrinogen-III synthase,0.42940554294404004,0.9999999999999966,non-essential,4.678907691915043
FE2tex,Iron (II) transport via diffusion (extracellular to periplasm),0.42940554294404004,0.9999999999999966,non-essential,4.678907691915042
CARNtex,L Carnosine transport via diffusion  extracellular to periplasm,0.42940554294404004,0.9999999999999966,non-essential,4.678907691915178
CMPDAi,CMP deaminase,0.42940554294404004,0.9999999999999966,non-essential,4.678907691915167
3PEPTabcpp,Tripeptide (LalaDgluMdap) transport via ABC system (periplasm),0.42940554294404004,0.9999999999999966,non-essential,4.678907691915032
PUNP7,Purine-nucleoside phosphorylase (Xanthosine),0.42940554294404004,0.9999999999999966,non-essential,4.678907691915179
HXANt2pp,Hypoxanthine transport in via proton symport (periplasm),0.42940554294404004,0.9999999999999966,non-essential,4.678907691915176
THRD,L-threonine dehydrogenase,0.4257137689001179,0.9914025934117838,non-essential,4.852769814901478
PPC,Phosphoenolpyruvate carboxylase,0.4294055429440387,0.9999999999999934,non-essential,4.67890769191515
UAGPT3,UDP-N-acetylglucosamine-N-acetylmuramyl-(pentapeptide)pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,-7.18188418263775e-16,-1.6725178099467767e-15,essential,
ZN2t5,Zinc  Zn2  transport out via proton antiport  cytosolexternal,0.42940554294403993,0.9999999999999962,non-essential,4.678907691915005
ENO,Enolase,0.41552333278212333,0.9676710969617659,non-essential,4.137762196392408
FACOAL181,Fatty acid  CoA ligase  octadecenoate,0.4294055429440438,1.0000000000000053,non-essential,4.6789076919152865
FALDep,Formaldehyde extrusion pump,0.4294055429440409,0.9999999999999984,non-essential,4.67890769191459
NH4tpp_1,Ammonia ireversible transport (periplasm),0.4294055429440409,0.9999999999999984,non-essential,4.67890769191506
OCBT_1,Ornithine carbamoyltransferase,0.4294055429440409,0.9999999999999984,non-essential,4.678907691915215
4HPROLTabcpp,Trans 4 Hydroxy D proline transport via ABC system,0.4294055429440409,0.9999999999999984,non-essential,4.678907691914999
BALAMDAH,Beta Alaninamide amidohydrolase,0.4294055429440409,0.9999999999999984,non-essential,4.678907691915219
KARA2,Ketol-acid reductoisomerase (2-Acetolactate),0.4294055429440409,0.9999999999999984,non-essential,4.678907691915041
CELBt2,,0.4294055429440409,0.9999999999999984,non-essential,4.678907691915077
AGMPTRCtpp,Agmatine/putrescine antiporter (periplasm),0.4294055429440409,0.9999999999999984,non-essential,4.678907691915148
PRATPP,Phosphoribosyl-ATP pyrophosphatase,0.4294055429440409,0.9999999999999984,non-essential,4.678907691915187
EX_ser__D_e,R_EX_ser__D_e,0.4294055429440409,0.9999999999999984,non-essential,4.678907691914999
GLUSfx,Glutamate synthase (ferredoxin),0.4294055429440409,0.9999999999999984,non-essential,4.678907691915219
CPGNexs,Coprogen Fe-loading reaction (spontaneaous),0.4294055429440409,0.9999999999999984,non-essential,4.678907691915041
FACOAL150_ISO,Fatty acid  CoA ligase  Iso C150,2.3147515752076516e-15,5.390595471445279e-15,essential,
ECOAH2c,Enoyl CoA hydratase  bacterial,0.4294055429440408,0.9999999999999983,non-essential,4.678907691915077
GLUt2r,L glutamate transport via proton symport  reversible,0.42940554294403693,0.9999999999999892,non-essential,4.678907691915124
3NTD4pp,3'-nucleotidase (CMP) (periplasm),0.42940554294403693,0.9999999999999892,non-essential,4.678907691915219
PGCD,Phosphoglycerate dehydrogenase,0.42940554294403693,0.9999999999999892,non-essential,4.678907691914926
HISDr,Histidase r,0.42940554294403693,0.9999999999999892,non-essential,4.67890769191493
GLCURDH,Glucoronate dehydrogenase,0.42940554294403693,0.9999999999999892,non-essential,4.678907691914926
SCYSSL,S-sulfo-L-cysteine sulfite lyase,0.42940554294403693,0.9999999999999892,non-essential,4.67890769191493
PTRCabc,Putrescine transport via ABC system,0.42940554294403693,0.9999999999999892,non-essential,4.6789076919147545
HEMEOS_1,Heme O synthase,0.42940554294403693,0.9999999999999892,non-essential,4.67890769191493
THRt2r,L threonine reversible transport via proton symport,0.42384744528832446,0.9870562973695908,non-essential,4.85141227518189
EX_h2o2_e,R_EX_h2o2_e,0.4256371690833143,0.9912242076921248,non-essential,4.1511009650488875
FADMQOR,Menaquinone:FAD oxidoreductase,0.4294055429440393,0.9999999999999948,non-essential,4.6789076919153265
DDGLCNt2r,"2-dehydro-3-deoxy-D-gluconate transport via proton symport, reversible",0.4294055429440393,0.9999999999999948,non-essential,4.678907691915003
PHEt2r,L phenylalanine reversible transport via proton symport,0.4280226454979454,0.9967795072308222,non-essential,4.678029090566556
GTHPi,Glutathione peridoxase,0.4294055429440394,0.999999999999995,non-essential,4.678907691915708
AMPEP9,Aminopeptidase,0.4294055429440393,0.9999999999999948,non-essential,4.678907691915229
RPI,Ribose-5-phosphate isomerase,0.3785650795231296,0.8816026847898951,non-essential,4.703000000000607
NTP3,Nucleoside-triphosphatase (GTP),0.42940554294403926,0.9999999999999947,non-essential,4.678907691915207
PTHRP,Phospho-threonine phosphatase,0.4294055429440404,0.9999999999999973,non-essential,4.678907691915092
GALTpts,Galactitol transport via PEP:Pyr PTS,0.4294055429440404,0.9999999999999973,non-essential,4.678907691914891
ADK2,Adenylate kinase (Inorganic triphosphate),0.4294055429440404,0.9999999999999973,non-essential,4.678907691914927
EX_leuleu_e,R_EX_leuleu_e,0.4294055429440404,0.9999999999999973,non-essential,4.678907691915174
CD2t4pp,Cadmium (Cd+2) transport out via proton antiport (periplasm),0.4294055429440404,0.9999999999999973,non-essential,4.678907691915064
GalMr,Aldose 1-epimerase,0.4294055429440404,0.9999999999999973,non-essential,4.678907691915156
A6PAG,,0.2714351905983273,0.6321185067555117,non-essential,3.3488333333339955
BUTt2rpp,"Butyrate transport via proton symport, reversible (periplasm)",0.42940554294404015,0.9999999999999968,non-essential,4.678907691915028
EX_4hpro_DC_e,R_EX_4hpro_DC_e,0.4294055429440395,0.9999999999999952,non-essential,4.678907691914885
TECA3S45,Glycerol teichoic acid  n45   unlinked  glucose substituted,4.681672404484795e-17,1.0902682746912963e-16,essential,
FEDCabc,Iron  III  dicitrate transport via ABC system,0.4294055429440399,0.9999999999999961,non-essential,4.678907691915158
GCCb_1,Glycine cleavage complex,0.4294055429440399,0.9999999999999961,non-essential,4.678907691915005
RIBFLVt2,Riboflavin transport in via proton symport,0.4293914559153434,0.9999671941153774,non-essential,4.67896300781434
ALDD6,Aldehyde dehydrogenase  hexanal  NAD,0.4294055429440392,0.9999999999999946,non-essential,4.678907691914994
KAS4,B-ketoacyl synthetase (Anteiso-C15:0),-7.629043795176212e-16,-1.776652379210298e-15,essential,
TNTR2,TNT nitroreductase 2 Hydroxylamino 4 6 dinitrotoluene,0.4294055429440404,0.9999999999999973,non-essential,4.678907691914956
MMSAD3,Methylmalonate-semialdehyde dehydrogenase (malonic semialdehyde),0.42940554294403993,0.9999999999999962,non-essential,4.678907691915647
EX_mso3_e,R_EX_mso3_e,0.42940554294403993,0.9999999999999962,non-essential,4.67890769191507
GALM1,Aldose 1-epimerase (glucose),0.42940554294403993,0.9999999999999962,non-essential,4.678907691914955
EX_ribflv_e,R_EX_ribflv_e,0.42939145591534084,0.9999671941153714,non-essential,4.678963007814515
NOS3,N-omega-Hydroxyarginine NADPH oxygen oxidoreductase,0.4294055429440392,0.9999999999999946,non-essential,4.678907691914939
RIBabcpp,D-ribose transport via ABC system (periplasm),0.4294055429440383,0.9999999999999925,non-essential,4.678907691915216
PLIPA1G180pp,"Phospholipase A1 (phosphatidylglycerol, n-C18:0) (periplasm)",0.4294055429440383,0.9999999999999925,non-essential,4.678907691914992
DCMPDA,DCMP deaminase,0.4294055429440383,0.9999999999999925,non-essential,4.678907691915216
PIt2rpp,Phosphate reversible transport via symport (periplasm),0.4294055429440383,0.9999999999999925,non-essential,4.678907691914992
PPCK,Phosphoenolpyruvate carboxykinase,0.4294055429440383,0.9999999999999925,non-essential,4.678907691915065
LIPOPBt,Lipoate transport via proton symport,0.4294055429440383,0.9999999999999925,non-essential,4.678907691915074
TARTDC,Tartrate decarboxylase,0.4155233327821247,0.9676710969617691,non-essential,4.137762196391725
PUNP5,Purine-nucleoside phosphorylase (Inosine),0.4294055429440438,1.0000000000000053,non-essential,4.678907691915189
ASPtpp,L-aspartate uptake via facillitated diffusion,0.429405542944039,0.999999999999994,non-essential,4.678907691914672
ISETACtex,Isethionate transport via diffusion (extracellular to periplasm),0.429405542944039,0.999999999999994,non-essential,4.6789076919151436
LYSabcpp,L-lysine transport via ABC system (periplasm),0.429405542944039,0.999999999999994,non-essential,4.678907691915504
NTPP9_1,Nucleoside triphosphate pyrophosphorylase (itp),0.429405542944039,0.999999999999994,non-essential,4.678907691915118
OMCDC,2-Oxo-4-methyl-3-carboxypentanoate decarboxylation,0.429405542944039,0.999999999999994,non-essential,4.678907691915504
ACTD2,Acetoin dehydrogenase,0.429405542944039,0.999999999999994,non-essential,4.678907691915118
DALALEUD,Beta alanine L leucine dipeptidase,0.429405542944039,0.999999999999994,non-essential,4.678907691915504
23PDE2pp,"2',3'-cyclic-nucleotide phosphodiesterase (UMP) (periplasm)",0.429405542944039,0.999999999999994,non-essential,4.678907691915118
PHHL,,0.429405542944039,0.999999999999994,non-essential,4.678907691915504
ALCD19,Alcohol dehydrogenase (glycerol),0.4294055429440378,0.9999999999999913,non-essential,4.678907691915181
EX_meoh_e,R_EX_meoh_e,0.4294055429440397,0.9999999999999958,non-essential,4.678907691915155
DURIK1,Deoxyuridine kinase (ATP:Deoxyuridine),0.4294055429440397,0.9999999999999958,non-essential,4.678907691915115
XYLK,Xylulokinase,0.4294055429440397,0.9999999999999958,non-essential,4.678907691914811
APRAUR,5-amino-6-(5-phosphoribosylamino)uracil reductase,0.4294055429440397,0.9999999999999958,non-essential,4.678907691915057
BUTtex,Butyrate transport via diffusion (extracellular to periplasm),0.42940554294403943,0.9999999999999951,non-essential,4.678907691915127
