EX_malt_e,EX_o2_e,flux_maximum
11.578947368421051,3.1578947368421053,0.022129124597971308
11.578947368421051,4.2105263157894735,0.05693221026133973
11.578947368421051,5.263157894736842,0.06801102130551154
11.578947368421051,6.315789473684211,0.07562931946726296
11.578947368421051,7.368421052631579,0.0813245749142253
11.578947368421051,8.421052631578947,0.0854380866127044
11.578947368421051,9.473684210526315,0.08882024021335495
11.578947368421051,10.526315789473683,0.09121768861351688
11.578947368421051,11.578947368421051,0.0936151370136755
11.578947368421051,12.631578947368421,0.09585744295437938
11.578947368421051,13.68421052631579,0.09777630204937357
11.578947368421051,14.736842105263158,0.09920525438975339
11.578947368421051,15.789473684210526,0.10022496865584418
11.578947368421051,16.842105263157894,0.10022496865584798
11.578947368421051,17.894736842105264,0.10022496865584228
11.578947368421051,18.94736842105263,0.10022496865584371
11.578947368421051,20.0,0.10022496865584445
12.631578947368421,0.0,
12.631578947368421,1.0526315789473684,
12.631578947368421,2.1052631578947367,
12.631578947368421,3.1578947368421053,
12.631578947368421,4.2105263157894735,
12.631578947368421,5.263157894736842,0.0018116576801437021
12.631578947368421,6.315789473684211,0.01218390144370006
12.631578947368421,7.368421052631579,0.021095043628272546
12.631578947368421,8.421052631578947,0.02719150482324163
12.631578947368421,9.473684210526315,0.033031914201188485
12.631578947368421,10.526315789473683,0.037724621184938294
12.631578947368421,11.578947368421051,0.04012206958509882
12.631578947368421,12.631578947368421,0.042519517985259235
12.631578947368421,13.68421052631579,0.04452945067862591
12.631578947368421,14.736842105263158,0.044529450678626806
12.631578947368421,15.789473684210526,0.044529450678626806
12.631578947368421,16.842105263157894,0.044529450678626785
12.631578947368421,17.894736842105264,0.044529450678629665
12.631578947368421,18.94736842105263,0.04452945067862538
12.631578947368421,20.0,0.044529450678629665
13.68421052631579,0.0,
13.68421052631579,1.0526315789473684,
13.68421052631579,2.1052631578947367,
13.68421052631579,3.1578947368421053,
13.68421052631579,4.2105263157894735,
13.68421052631579,5.263157894736842,
13.68421052631579,6.315789473684211,
13.68421052631579,7.368421052631579,
13.68421052631579,8.421052631578947,
13.68421052631579,9.473684210526315,
13.68421052631579,10.526315789473683,
13.68421052631579,11.578947368421051,
13.68421052631579,12.631578947368421,
13.68421052631579,13.68421052631579,
13.68421052631579,14.736842105263158,
13.68421052631579,15.789473684210526,
13.68421052631579,16.842105263157894,
13.68421052631579,17.894736842105264,
13.68421052631579,18.94736842105263,
13.68421052631579,20.0,
14.736842105263158,0.0,
14.736842105263158,1.0526315789473684,
14.736842105263158,2.1052631578947367,
14.736842105263158,3.1578947368421053,
14.736842105263158,4.2105263157894735,
14.736842105263158,5.263157894736842,
14.736842105263158,6.315789473684211,
14.736842105263158,7.368421052631579,
14.736842105263158,8.421052631578947,
14.736842105263158,9.473684210526315,
14.736842105263158,10.526315789473683,
14.736842105263158,11.578947368421051,
14.736842105263158,12.631578947368421,
14.736842105263158,13.68421052631579,
14.736842105263158,14.736842105263158,
14.736842105263158,15.789473684210526,
14.736842105263158,16.842105263157894,
14.736842105263158,17.894736842105264,
14.736842105263158,18.94736842105263,
14.736842105263158,20.0,
15.789473684210526,0.0,
15.789473684210526,1.0526315789473684,
15.789473684210526,2.1052631578947367,
15.789473684210526,3.1578947368421053,
15.789473684210526,4.2105263157894735,
15.789473684210526,5.263157894736842,
15.789473684210526,6.315789473684211,
15.789473684210526,7.368421052631579,
15.789473684210526,8.421052631578947,
15.789473684210526,9.473684210526315,
15.789473684210526,10.526315789473683,
15.789473684210526,11.578947368421051,
15.789473684210526,12.631578947368421,
15.789473684210526,13.68421052631579,
15.789473684210526,14.736842105263158,
15.789473684210526,15.789473684210526,
15.789473684210526,16.842105263157894,
15.789473684210526,17.894736842105264,
15.789473684210526,18.94736842105263,
15.789473684210526,20.0,
16.842105263157894,0.0,
16.842105263157894,1.0526315789473684,
16.842105263157894,2.1052631578947367,
16.842105263157894,3.1578947368421053,
16.842105263157894,4.2105263157894735,
16.842105263157894,5.263157894736842,
16.842105263157894,6.315789473684211,
16.842105263157894,7.368421052631579,
16.842105263157894,8.421052631578947,
16.842105263157894,9.473684210526315,
16.842105263157894,10.526315789473683,
16.842105263157894,11.578947368421051,
16.842105263157894,12.631578947368421,
16.842105263157894,13.68421052631579,
