EX_glc__D_e,EX_o2_e,growth_rate,curvature
13.68421052631579,2.1052631578947367,0.1352332268078322,0.015752464595975298
0.0,3.1578947368421053,0.37862400611975244,0.011875070755658683
1.0526315789473684,3.1578947368421053,0.37125365302787705,0.011640776761060958
2.1052631578947367,3.1578947368421053,0.36382999170888725,0.011505767340371932
3.1578947368421053,3.1578947368421053,0.3563268598176948,0.012100950734857023
4.2105263157894735,3.1578947368421053,0.3485459813406516,0.01556558809772865
5.263157894736842,3.1578947368421053,0.337960409775122,0.018563889745565755
6.315789473684211,3.1578947368421053,0.3197213634017678,0.01589886820873415
7.368421052631579,3.1578947368421053,0.30148231702840855,0.014064841926932789
8.421052631578947,3.1578947368421053,0.2832432706550501,0.013996543541958666
9.473684210526315,3.1578947368421053,0.26500422428169645,0.013928245156985307
10.526315789473683,3.1578947368421053,0.24676517790833719,0.015691669199870622
11.578947368421051,3.1578947368421053,0.22852613153497933,0.01986024212325936
12.631578947368421,3.1578947368421053,0.2061224660226956,0.022806553207815303
13.68421052631579,3.1578947368421053,0.17961458539648018,0.022909536017955753
14.736842105263158,3.1578947368421053,0.1450293817227575,0.01998220730738525
15.789473684210526,3.1578947368421053,0.1097084756921671,0.01763125283408271
0.0,4.2105263157894735,0.3884216428600139,0.005144589580317369
1.0526315789473684,4.2105263157894735,0.3804059618695064,0.004958368224965749
4.2105263157894735,4.2105263157894735,0.35389151214380576,0.005186852997751878
5.263157894736842,4.2105263157894735,0.34449827632252633,0.008974612485227441
6.315789473684211,4.2105263157894735,0.3276704815710502,0.007735840025176903
7.368421052631579,4.2105263157894735,0.30947240098322143,0.0057216669174552
8.421052631578947,4.2105263157894735,0.2910680919018755,0.005249489568034646
9.473684210526315,4.2105263157894735,0.272663782820545,0.005274443787381646
10.526315789473683,4.2105263157894735,0.25425947373920654,0.005783500521476109
11.578947368421051,4.2105263157894735,0.23585516465786469,0.008098229170468013
12.631578947368421,4.2105263157894735,0.2174508555765292,0.015072990906744303
