reaction_id,mean_flux,std_flux,min_flux,max_flux
ICITtupp,0.040212391397777957,0.02089437139263084,2.231522557419299e-05,0.09659420571269911
ICL,1.214453300394132,0.3683136138768728,0.009246215318854249,1.8420063907041275
ID3ACALDt,-4.538102102585237,0.8959569702849655,-6.095124965385683,-1.2578546064270837
IG3PS_1,0.011568633830456976,0.014369894357355162,2.4494240209593356e-05,0.056655198224158106
IGPDH_1,0.011568633830456934,0.014369894357355152,2.449424020956148e-05,0.05665519822415804
IGPS,9.10064117192444e-05,8.921147240355009e-05,5.486120627098632e-08,0.000337759094917444
ILEDHr,-0.03488516472118742,0.03782844660254367,-0.16172231053733532,-0.00015888548858821036
ILETA,0.15895134257539706,0.289920111927831,0.002288942938149581,1.2820078643177635
ILEabc,0.014255198863942713,0.013416946045871903,4.776248522006406e-06,0.0609058464046086
ILEabcpp,0.008966250643049721,0.005487701583993939,1.036021694239415e-05,0.021008600997705063
ILEt2r,0.10609802633975299,0.26247548147958755,0.0001258602748162823,1.127400898431891
ILEtex,0.008966250643049721,0.005487701583993939,1.036021694239415e-05,0.021008600997705063
IMPC,-0.01678754637018102,0.01520482949382049,-0.06412017281081926,-4.44678842011935e-05
IMPD,0.09972241258713342,0.04113628339400614,0.039255472083178686,0.2077919690188547
IND3ACtex,4.538102102585694,0.8959569702850738,1.2578546064270844,6.095124965385693
IND3ACtpp,4.538102102585683,0.8959569702850725,1.2578546064270846,6.0951249653856925
INOSR,-0.07515262840687117,0.060207199133808426,-0.19256036183595424,-8.15482849979379e-05
INS2D,0.2220548125148872,0.13018265229209708,0.00015019492916519493,0.5111074414300616
INSCR,0.10327497293313809,0.051766522119257155,3.0485583016231528e-05,0.20025643877575425
INSH,0.043959583057350024,0.04216106435647136,1.8691921380915098e-05,0.13613761948474068
INSTabc,0.010179929423609945,0.009066239324367311,5.397247513389852e-06,0.040764190420000214
INSTt2,0.13672225468505264,0.07186138914744225,6.23929598491393e-05,0.29694713441493875
IPDDI,-0.0025678553564698315,0.012069796790600579,-0.046734700453083616,0.020830914400709066
IPDPS,0.030740854139147865,0.019691828361964793,0.00013209948422773348,0.08025230924456071
IPMD,0.036397304044049214,0.03474406633019507,8.401213675352944e-06,0.13430281989754195
IPPMIa,-0.03639730404404921,0.03474406633019507,-0.13430281989754195,-8.401213675346005e-06
IPPMIb,-0.036397304044049256,0.03474406633019506,-0.13430281989754195,-8.401213675415394e-06
IPPS,0.03639730404404924,0.03474406633019507,8.40121367534915e-06,0.134302819897542
ISETACabcpp,0.051204873767624025,0.06149613769664439,3.110980828494898e-05,0.2437080533238721
ISETACtex,0.05120487376762399,0.061496137696644367,3.110980828494809e-05,0.24370805332387196
ITCY,0.06605059316309479,0.046901673608751596,1.5221829282445899e-05,0.1448829695523779
IZPN,0.1317402563992796,0.07763812338634844,0.00014905664317456613,0.7395540599603819
IZPN_1,0.0,0.0,0.0,0.0
KARA1,-1.282283359721755,0.15659040184151304,-1.6893291144628027,-0.6585939669308356
KARA2,0.06145889963898817,0.035900468805877,0.006446639031992421,0.1617408877057461
KAS1,7.232734759694908e-06,2.46111355016767e-06,3.6239770254310728e-06,2.130154519944143e-05
KAS11,5.062914331786541e-05,1.722779485117364e-05,2.5367839178017728e-05,0.0001491108163960902
KAS12,0.0001229564909148147,4.183893035285029e-05,6.160760943232863e-05,0.00036212626839050394
KAS13,2.1698204278993584e-05,7.3833406504607385e-06,1.0871931074945461e-05,6.390463559708441e-05
KAS17,0.02129159635472329,0.009865645582478301,3.331455783591663e-05,0.05079159833966596
KAS2,0.0022304841151094797,0.0026758581508128532,1.0794734628987368e-06,0.010614036543272112
KAS3,0.00014465469519390074,4.922227100335334e-05,7.247954050862178e-05,0.0004260309039888294
KAS4,0.00024591298182962963,8.367786070570054e-05,0.00012321521886465733,0.0007242525367810081
KAS6,3.616367379847513e-05,1.2305567750838337e-05,1.8119885127155446e-05,0.00010650772599720733
KAS7,0.0063974816269495895,0.011320750311518473,6.61357881761113e-06,0.10283706151666637
KAS8,0.006561155118243191,0.006481444078928379,1.681184370687596e-06,0.019190676880299636
Kabc,0.046568341573318545,0.03682790394857742,8.766789143438638e-06,0.1058291040210217
Kabcpp,0.03319447915360782,0.032013733447383216,0.0003883370937655164,0.1180511954936042
Kt1,-0.24887627311961608,0.5776176451324756,-1.5820141825936895,0.625371415218865
Kt2r,0.4405497096370721,0.4122455612101497,0.0012157175434112555,0.9623559930040002
Kt3r,1.715730816281158,0.7367821595392329,0.034200050329732085,2.874565874785504
Ktex,0.9092386846388161,0.35613403611327443,0.05306828891316574,1.6811991023842645
LALALGLUtex,0.018682274245070414,0.014314600471353743,5.870699045732172e-06,0.06315498407426957
LALGP,0.01868227424506562,0.014314600471352822,5.870699045732918e-06,0.0631549840742679
LCADi,0.1418228226374179,0.12192780019167122,0.0010124117819406138,0.6807583770656611
LDGUNPD,0.025848055873076443,0.017467845057006066,1.5743413776330827e-05,0.06869584600506586
LDH_D,0.07321027608482152,0.02946624239573874,4.563806769713528e-05,0.1734602697396904
LDH_L,0.14182282263743262,0.12192780019165386,0.0010124117819058003,0.6807583770656598
LEULEULAPc,0.03550645441837622,0.032265462865001315,1.5842965477714248e-05,0.13682858163435496
LEULEUabcpp,0.03550645441837622,0.03226546286500133,1.5842965477639776e-05,0.13682858163435496
LEULEUtex,0.03550645441837664,0.03226546286500141,1.5842965478155592e-05,0.1368285816343555
LEUTA,2.0672467983244345,1.3077984730363832,0.5755095998304451,6.433344497859919
LEUabc,0.04928227899386257,0.04712435250019789,1.8196922373314036e-05,0.14156492482531893
LEUabcpp,0.023005389628708742,0.029609951815328717,3.2487598950797104e-05,0.1012214678568739
LEUt2r,1.1268752337162786,1.2730303273907282,0.00495291400281315,5.344237704159178
LEUt3pp,5.794799188361432,0.7573861719076626,4.955308231499545,8.779401177888662
LEUtex,-5.771793798732719,0.7624823447252612,-8.779363896863503,-4.943126202150467
LGTHL,0.0,0.0,0.0,0.0
LIPAMPL,0.022512596199801234,0.01759898282534403,2.7341279937184703e-06,0.06234246640255847
LIPATPT_2,0.022512596199801223,0.017598982825344025,2.7341279937184567e-06,0.062342466402558486
LIPO1S24_BS,9.040918449626918e-07,3.0763919377083704e-07,4.5299712817888405e-07,2.6626931499301726e-06
LIPO2S24_BS,9.040918449627683e-07,3.0763919377082593e-07,4.5299712817888415e-07,2.662693149930173e-06
LIPO3S24_BS,9.04091844962615e-07,3.0763919377084927e-07,4.5299712817888415e-07,2.662693149930174e-06
LIPO4S24_BS,9.040918449626918e-07,3.0763919377083704e-07,4.5299712817888405e-07,2.6626931499301726e-06
LIPOPBt,0.02251259619980098,0.01759898282534405,2.7341279937666097e-06,0.0623424664025584
LLEUDr,-6.488263196391216,0.8789436273531488,-9.886711097453846,-5.3516576576033685
LPLIPAL1A160pp,0.012539858159386304,0.014086646650731758,1.897375313317609e-05,0.0776243582193274
LPLIPAL1A161pp,0.005996321054231653,0.0045868493123189255,1.2217927527895838e-05,0.023081383103907886
LPLIPAL1E180pp,0.008729186082290388,0.007283576483726413,8.819540072359404e-06,0.03045340717279872
LPLIPAL2E161,0.010861188625349882,0.007845881550851587,8.912421404672698e-06,0.030664914071681783
LPLIPAL2G181,0.004947350020024002,0.0034145533273590794,8.255199120827345e-06,0.016824486478929333
LSERDHr,-0.049851725135499535,0.038951125437738765,-0.1758785420284923,-1.904465950453016e-05
LTHRK,0.021160435306119035,0.0178367501249947,2.782461001402951e-05,0.06531162934780227
LYSDC,0.016113093545715523,0.016179602888132024,1.7505376579982474e-05,0.0698308827896928
LYSGLUGLYtr,0.0415629336193142,0.034551261569001346,1.5576861017416532e-05,0.13638375956314994
LYSabc,0.041972785713635115,0.029095824883171507,0.0006019354259662183,0.11923489989174567
LYSabcpp,0.04565431997994585,0.0405659188950575,6.034947532953386e-06,0.200166531398677
LYSt3pp,0.08012937246788719,0.0652548107352798,3.515207247652953e-05,0.22622454457841554
LYSt3r,0.17631744041951986,0.1338163204392041,0.0018527861509888498,0.9202800655386983
LYStex,-0.034475052487905694,0.059702885224383176,-0.1413382383538746,0.14700665417763048
M1PD,0.05212242001137227,0.02992655385536865,2.016547066567996e-05,0.12260639186454232
MACACI,0.07092321328295417,0.02977342015208317,0.004527900188251903,0.13914663187715628
MACCOAT,0.18515620802045535,0.2840472212050189,0.006521839696699462,1.2815256240173762
MAL6PG,3.562611105858558,0.19193249749083396,3.10368472180586,4.091389475530235
MALDDH,0.030515548255192856,0.028462155637551438,1.00729320883264e-05,0.11722992453093002
MALDt2_2pp,0.03051554825519542,0.02846215563755139,1.0072932088340031e-05,0.11722992453093262
MALDtex,0.03051554825519542,0.02846215563755139,1.0072932088340031e-05,0.11722992453093262
MALS,0.09705572472476916,0.10363429528406241,1.569370932046208e-05,0.3443972600328203
MALT,0.016305643779908983,0.010485315103322283,3.5884101802026674e-08,0.046676874398289075
MALTTRabc,0.03455559698281221,0.02463530709291913,2.7792537497253202e-05,0.08120278814896983
MALTTTRabc,0.024921204528057597,0.02752479395960539,5.5996286895911484e-05,0.1428669318409967
MALTabc,0.03514925891517043,0.025705506430239472,4.029172835330542e-06,0.08056528873597331
MALTpts,0.02796827033958137,0.01574693768841572,4.029172835330555e-06,0.04801396688797594
MALTt2,3.4563224188730057,0.21340282152025392,2.981392539379067,4.081329998197752
MALt4,0.0165356889932648,0.011962729278567787,0.00023598731942825067,0.05553035272329279
MAN6PI,0.16623562963941418,0.07651083367724548,4.7686182119961985e-05,0.38937765213226117
MANGLYCptspp,0.045143588930218796,0.04452031932213599,7.842304792597123e-07,0.2079010960374221
MANGLYCtex,0.045143588930218796,0.04452031932213599,7.842304792597123e-07,0.2079010960374221
MANPGH,0.04514358893021878,0.04452031932213599,7.842304792597123e-07,0.2079010960374221
MANpts,0.056194372756873584,0.036978619151789086,3.0218796264979175e-06,0.13145375246380367
MANt2,0.06489766795232048,0.04806970631468689,8.237058765980823e-06,0.13723458401812866
MBCOAi,0.03253634418883459,0.03781200630511339,3.561187532533765e-05,0.1804607277449119
MCA,0.8283670486731736,0.3008973681728525,0.48474583014222794,2.0111814657422613
MCBTFUexs,1.0637292115000325,0.2961809379493334,0.018960789017208223,1.4992579827976624
MCCC,0.03253634418883434,0.0378120063051134,3.561187532533755e-05,0.1804607277449117
MCITL2,0.8283670486731733,0.3008973681728525,0.48474583014222805,2.0111814657422613
MCITS,0.8283670486731738,0.3008973681728524,0.48474583014222794,2.0111814657422613
MCSNAH,6.261145144005739e-05,4.875442418940512e-05,3.965914088070704e-09,0.00021490908203234644
MCTC_1,0.0,0.0,0.0,0.0
MCTP1App,0.013752654399393709,0.007222310753079733,1.032916692193155e-05,0.038365868749806714
MCTP1Bpp,0.005209464853238931,0.0032436852334327706,5.7955822228624686e-06,0.014855841574522188
MCTP2App,0.006303684378200117,0.01155477830886022,1.1995260239988835e-08,0.0556879219420098
MDDCP1pp,0.006482346824061168,0.006572644208445932,4.960035609283184e-06,0.0335615559709574
