knockouts,n_knockouts,max_growth,min_PHB_at_max_growth
34HPPOR + XYLI2,2,0.4453701529337634,0.0
3AMPt6 + XYLI2,2,0.4453701529337634,0.0
3CMPt6 + XYLI2,2,0.4453701529337647,0.0
3GMPtex_1 + XYLI2,2,0.17156762868766584,0.0
3MBt2pp + XYLI2,2,0.44537015293376364,0.0
3MBt4pp + XYLI2,2,0.44537015293376364,0.0
3MBtex + XYLI2,2,0.4453701529337632,0.0
3NTD2pp + XYLI2,2,0.44537015293376353,0.0
3NTD4pp + XYLI2,2,0.44537015293376353,0.0
VALt2r + XYLI2,2,0.44537015293376286,0.0
VALt2rpp + XYLI2,2,0.44537015293376286,0.0
VALt3pp + XYLI2,2,0.44537015293376286,0.0
VALtex + XYLI2,2,0.44537015293376353,0.0
VECOAH + XYLI2,2,0.44537015293376353,0.0
VNDH_2 + XYLI2,2,0.44537015293376353,0.0
3NTD2pp + XYLI1,2,0.44537015293376325,0.0
3NTD4pp + XYLI1,2,0.44537015293376325,0.0
VALt2r + XYLI1,2,0.445370152933764,0.0
VALt2rpp + XYLI1,2,0.445370152933764,0.0
VALt3pp + XYLI1,2,0.445370152933764,0.0
VALtex + XYLI1,2,0.44537015293376325,0.0
VECOAH + XYLI1,2,0.44537015293376325,0.0
VNDH_2 + XYLI1,2,0.44537015293376325,0.0
VPAMTr + XYLI1,2,0.44537015293376325,0.0
XANt2 + XYLI1,2,0.44537015293376325,0.0
XPPT + XYLI1,2,0.44537015293376325,0.0
XTSNH + XYLI1,2,0.44537015293376325,0.0
2HXMPt6 + XYLI2,2,0.4453701529337634,0.0
2INSD + XYLI2,2,0.4453701529337634,0.0
2MAHMP + XYLI2,2,0.4453701529337634,0.0
2PGLYCt6 + XYLI2,2,0.4453701529337634,0.0
VNDH_2 + XTSNH,2,0.4453701529337629,0.0
VPAMTr + XTSNH,2,0.4453701529337629,0.0
XANt2 + XTSNH,2,0.4453701529337629,0.0
XPPT + XTSNH,2,0.4453701529337629,0.0
2HXMPt6 + XYLI1,2,0.4453701529337628,0.0
2INSD + XYLI1,2,0.4453701529337628,0.0
2MAHMP + XYLI1,2,0.4453701529337628,0.0
2PGLYCt6 + XYLI1,2,0.4453701529337628,0.0
2S6HCCi + XYLI1,2,0.4453701529337628,0.0
34HPPOR + XYLI1,2,0.4453701529337628,0.0
3AMPt6 + XYLI1,2,0.4453701529337628,0.0
3CMPt6 + XYLI1,2,0.44537015293376464,0.0
3GMPtex_1 + XYLI1,2,0.17156762868786346,0.0
3MBt2pp + XYLI1,2,0.44537015293376325,0.0
3MBt4pp + XYLI1,2,0.44537015293376325,0.0
3MBtex + XYLI1,2,0.44537015293376325,0.0
2PGLYCt6 + XTSNH,2,0.4453701529337636,0.0
2S6HCCi + XTSNH,2,0.4453701529337636,0.0
34HPPOR + XTSNH,2,0.4453701529337636,0.0
3AMPt6 + XTSNH,2,0.4453701529337636,0.0
3CMPt6 + XTSNH,2,0.4453701529337632,0.0
3GMPtex_1 + XTSNH,2,0.17156762868751727,0.0
3MBt2pp + XTSNH,2,0.44537015293376253,0.0
3MBt4pp + XTSNH,2,0.44537015293376253,0.0
3MBtex + XTSNH,2,0.4453701529337628,0.0
3NTD2pp + XTSNH,2,0.4453701529337629,0.0
3NTD4pp + XTSNH,2,0.4453701529337629,0.0
VALt2r + XTSNH,2,0.4453701529337638,0.0
VALt2rpp + XTSNH,2,0.4453701529337638,0.0
VALt3pp + XTSNH,2,0.4453701529337638,0.0
VALtex + XTSNH,2,0.4453701529337629,0.0
VECOAH + XTSNH,2,0.4453701529337629,0.0
3MBt2pp + XPPT,2,0.4453701529337641,0.0
3MBt4pp + XPPT,2,0.4453701529337641,0.0
3MBtex + XPPT,2,0.4453701529337641,0.0
3NTD2pp + XPPT,2,0.4453701529337641,0.0
3NTD4pp + XPPT,2,0.4453701529337641,0.0
VALt2r + XPPT,2,0.44537015293376336,0.0
VALt2rpp + XPPT,2,0.44537015293376336,0.0
VALt3pp + XPPT,2,0.44537015293376336,0.0
VALtex + XPPT,2,0.4453701529337641,0.0
VECOAH + XPPT,2,0.4453701529337641,0.0
VNDH_2 + XPPT,2,0.4453701529337641,0.0
VPAMTr + XPPT,2,0.4453701529337641,0.0
XANt2 + XPPT,2,0.4453701529337641,0.0
2HXMPt6 + XTSNH,2,0.4453701529337636,0.0
2INSD + XTSNH,2,0.4453701529337636,0.0
2MAHMP + XTSNH,2,0.4453701529337636,0.0
VALt2r + XANt2,2,0.44537015293376336,0.0
VALt2rpp + XANt2,2,0.44537015293376336,0.0
VALt3pp + XANt2,2,0.44537015293376336,0.0
VALtex + XANt2,2,0.44537015293376336,0.0
VECOAH + XANt2,2,0.44537015293376336,0.0
VNDH_2 + XANt2,2,0.44537015293376336,0.0
VPAMTr + XANt2,2,0.44537015293376336,0.0
2HXMPt6 + XPPT,2,0.445370152933764,0.0
2INSD + XPPT,2,0.445370152933764,0.0
2MAHMP + XPPT,2,0.445370152933764,0.0
2PGLYCt6 + XPPT,2,0.445370152933764,0.0
2S6HCCi + XPPT,2,0.445370152933764,0.0
34HPPOR + XPPT,2,0.445370152933764,0.0
3AMPt6 + XPPT,2,0.445370152933764,0.0
3CMPt6 + XPPT,2,0.44537015293376364,0.0
3GMPtex_1 + XPPT,2,0.17156762868766065,0.0
VECOAH + VPAMTr,2,0.4453701529337635,0.0
VNDH_2 + VPAMTr,2,0.4453701529337635,0.0
2HXMPt6 + XANt2,2,0.4453701529337638,0.0
2INSD + XANt2,2,0.4453701529337638,0.0
2MAHMP + XANt2,2,0.4453701529337638,0.0
2PGLYCt6 + XANt2,2,0.4453701529337638,0.0
2S6HCCi + XANt2,2,0.4453701529337638,0.0
34HPPOR + XANt2,2,0.4453701529337638,0.0
3AMPt6 + XANt2,2,0.4453701529337638,0.0
3CMPt6 + XANt2,2,0.44537015293376314,0.0
3GMPtex_1 + XANt2,2,0.17156762868766115,0.0
3MBt2pp + XANt2,2,0.44537015293376336,0.0
3MBt4pp + XANt2,2,0.44537015293376336,0.0
3MBtex + XANt2,2,0.44537015293376336,0.0
3NTD2pp + XANt2,2,0.44537015293376336,0.0
3NTD4pp + XANt2,2,0.44537015293376336,0.0
2MAHMP + VPAMTr,2,0.4453701529337644,0.0
2PGLYCt6 + VPAMTr,2,0.4453701529337644,0.0
2S6HCCi + VPAMTr,2,0.4453701529337644,0.0
34HPPOR + VPAMTr,2,0.4453701529337644,0.0
3AMPt6 + VPAMTr,2,0.4453701529337644,0.0
3CMPt6 + VPAMTr,2,0.4453701529337636,0.0
3GMPtex_1 + VPAMTr,2,0.17156762868766023,0.0
3MBt2pp + VPAMTr,2,0.4453701529337635,0.0
3MBt4pp + VPAMTr,2,0.4453701529337635,0.0
3MBtex + VPAMTr,2,0.4453701529337635,0.0
3NTD2pp + VPAMTr,2,0.4453701529337635,0.0
3NTD4pp + VPAMTr,2,0.4453701529337635,0.0
VALt2r + VPAMTr,2,0.4453701529337635,0.0
VALt2rpp + VPAMTr,2,0.4453701529337635,0.0
VALt3pp + VPAMTr,2,0.4453701529337635,0.0
VALtex + VPAMTr,2,0.4453701529337635,0.0
34HPPOR + VNDH_2,2,0.44537015293376414,0.0
3AMPt6 + VNDH_2,2,0.44537015293376414,0.0
3CMPt6 + VNDH_2,2,0.4453701529337639,0.0
3GMPtex_1 + VNDH_2,2,0.17156762868766015,0.0
3MBt2pp + VNDH_2,2,0.44537015293376336,0.0
3MBt4pp + VNDH_2,2,0.44537015293376336,0.0
3MBtex + VNDH_2,2,0.44537015293376336,0.0
3NTD2pp + VNDH_2,2,0.44537015293376336,0.0
3NTD4pp + VNDH_2,2,0.44537015293376336,0.0
VALt2r + VNDH_2,2,0.44537015293376314,0.0
VALt2rpp + VNDH_2,2,0.44537015293376314,0.0
VALt3pp + VNDH_2,2,0.44537015293376314,0.0
VALtex + VNDH_2,2,0.44537015293376336,0.0
VECOAH + VNDH_2,2,0.44537015293376336,0.0
2HXMPt6 + VPAMTr,2,0.4453701529337644,0.0
2INSD + VPAMTr,2,0.4453701529337644,0.0
3CMPt6 + VECOAH,2,0.4453701529337637,0.0
3GMPtex_1 + VECOAH,2,0.17156762868761663,0.0
3MBt2pp + VECOAH,2,0.445370152933764,0.0
3MBt4pp + VECOAH,2,0.445370152933764,0.0
3MBtex + VECOAH,2,0.445370152933764,0.0
3NTD2pp + VECOAH,2,0.445370152933764,0.0
3NTD4pp + VECOAH,2,0.445370152933764,0.0
VALt2r + VECOAH,2,0.44537015293376303,0.0
VALt2rpp + VECOAH,2,0.44537015293376303,0.0
VALt3pp + VECOAH,2,0.44537015293376303,0.0
VALtex + VECOAH,2,0.445370152933764,0.0
2HXMPt6 + VNDH_2,2,0.44537015293376414,0.0
2INSD + VNDH_2,2,0.44537015293376414,0.0
2MAHMP + VNDH_2,2,0.44537015293376414,0.0
2PGLYCt6 + VNDH_2,2,0.44537015293376414,0.0
2S6HCCi + VNDH_2,2,0.44537015293376414,0.0
3GMPtex_1 + VALtex,2,0.17156762868765985,0.0
3MBt2pp + VALtex,2,0.4453701529337637,0.0
3MBt4pp + VALtex,2,0.4453701529337637,0.0
3MBtex + VALtex,2,0.4453701529337637,0.0
3NTD2pp + VALtex,2,0.4453701529337637,0.0
3NTD4pp + VALtex,2,0.44537015293376403,0.0
VALt2r + VALtex,2,0.44213750527872026,0.0
VALt2rpp + VALtex,2,0.4453701529337636,0.0
VALt3pp + VALtex,2,0.4453701529337636,0.0
2HXMPt6 + VECOAH,2,0.44537015293376414,0.0
2INSD + VECOAH,2,0.44537015293376414,0.0
2MAHMP + VECOAH,2,0.44537015293376414,0.0
2PGLYCt6 + VECOAH,2,0.44537015293376414,0.0
2S6HCCi + VECOAH,2,0.44537015293376414,0.0
34HPPOR + VECOAH,2,0.44537015293376414,0.0
3AMPt6 + VECOAH,2,0.44537015293376414,0.0
3GMPtex_1 + VALt3pp,2,0.1715676286876343,0.0
3MBt2pp + VALt3pp,2,0.4453701529337626,0.0
3MBt4pp + VALt3pp,2,0.4453701529337626,0.0
3MBtex + VALt3pp,2,0.4453701529337626,0.0
3NTD2pp + VALt3pp,2,0.4453701529337626,0.0
3NTD4pp + VALt3pp,2,0.4453701529337626,0.0
VALt2r + VALt3pp,2,0.4453701529337635,0.0
VALt2rpp + VALt3pp,2,0.4453701529337635,0.0
2HXMPt6 + VALtex,2,0.44537015293376364,0.0
2INSD + VALtex,2,0.44537015293376364,0.0
2MAHMP + VALtex,2,0.44537015293376364,0.0
2PGLYCt6 + VALtex,2,0.44537015293376364,0.0
2S6HCCi + VALtex,2,0.44537015293376364,0.0
34HPPOR + VALtex,2,0.44537015293376364,0.0
3AMPt6 + VALtex,2,0.44537015293376364,0.0
3CMPt6 + VALtex,2,0.4453701529337633,0.0
3CMPt6 + VALt2rpp,2,0.4453701529337635,0.0
3GMPtex_1 + VALt2rpp,2,0.1715676286876606,0.0
3MBt2pp + VALt2rpp,2,0.44537015293376364,0.0
3MBt4pp + VALt2rpp,2,0.44537015293376364,0.0
3MBtex + VALt2rpp,2,0.44537015293376364,0.0
3NTD2pp + VALt2rpp,2,0.44537015293376364,0.0
3NTD4pp + VALt2rpp,2,0.44537015293376364,0.0
VALt2r + VALt2rpp,2,0.44213750527871987,0.0
2HXMPt6 + VALt3pp,2,0.44537015293376353,0.0
2INSD + VALt3pp,2,0.44537015293376353,0.0
2MAHMP + VALt3pp,2,0.44537015293376353,0.0
2PGLYCt6 + VALt3pp,2,0.44537015293376353,0.0
2S6HCCi + VALt3pp,2,0.44537015293376353,0.0
34HPPOR + VALt3pp,2,0.44537015293376353,0.0
3AMPt6 + VALt3pp,2,0.44537015293376353,0.0
3CMPt6 + VALt3pp,2,0.4453701529337613,0.0
34HPPOR + VALt2r,2,0.44537015293376353,0.0
3AMPt6 + VALt2r,2,0.44537015293376353,0.0
3CMPt6 + VALt2r,2,0.445370152933764,0.0
3GMPtex_1 + VALt2r,2,0.1715676286887374,0.0
3MBt2pp + VALt2r,2,0.4453701529337632,0.0
3MBt4pp + VALt2r,2,0.4453701529337632,0.0
3MBtex + VALt2r,2,0.4453701529337632,0.0
3NTD2pp + VALt2r,2,0.4453701529337632,0.0
3NTD4pp + VALt2r,2,0.44537015293376325,0.0
2HXMPt6 + VALt2rpp,2,0.44537015293376425,0.0
2INSD + VALt2rpp,2,0.44537015293376425,0.0
2MAHMP + VALt2rpp,2,0.44537015293376425,0.0
2PGLYCt6 + VALt2rpp,2,0.44537015293376425,0.0
2S6HCCi + VALt2rpp,2,0.44537015293376425,0.0
34HPPOR + VALt2rpp,2,0.44537015293376425,0.0
3AMPt6 + VALt2rpp,2,0.44537015293376425,0.0
2MAHMP + 3NTD4pp,2,0.44537015293376303,0.0
2PGLYCt6 + 3NTD4pp,2,0.44537015293376303,0.0
2S6HCCi + 3NTD4pp,2,0.44537015293376303,0.0
34HPPOR + 3NTD4pp,2,0.44537015293376303,0.0
3AMPt6 + 3NTD4pp,2,0.44537015293376303,0.0
3CMPt6 + 3NTD4pp,2,0.44537015293376386,0.0
3GMPtex_1 + 3NTD4pp,2,0.1715676286876678,0.0
3MBt2pp + 3NTD4pp,2,0.4453701529337633,0.0
3MBt4pp + 3NTD4pp,2,0.4453701529337633,0.0
3MBtex + 3NTD4pp,2,0.4453701529337633,0.0
3NTD2pp + 3NTD4pp,2,0.4453701529337633,0.0
2HXMPt6 + VALt2r,2,0.44537015293376353,0.0
2INSD + VALt2r,2,0.44537015293376353,0.0
2MAHMP + VALt2r,2,0.44537015293376353,0.0
2PGLYCt6 + VALt2r,2,0.44537015293376353,0.0
2S6HCCi + VALt2r,2,0.44537015293376353,0.0
3MBt2pp + 3MBtex,2,0.4453701529337636,0.0
3MBt4pp + 3MBtex,2,0.4453701529337636,0.0
2HXMPt6 + 3NTD2pp,2,0.445370152933763,0.0
2INSD + 3NTD2pp,2,0.445370152933763,0.0
2MAHMP + 3NTD2pp,2,0.445370152933763,0.0
2PGLYCt6 + 3NTD2pp,2,0.445370152933763,0.0
2S6HCCi + 3NTD2pp,2,0.445370152933763,0.0
34HPPOR + 3NTD2pp,2,0.445370152933763,0.0
3AMPt6 + 3NTD2pp,2,0.445370152933763,0.0
3CMPt6 + 3NTD2pp,2,0.44537015293376375,0.0
3GMPtex_1 + 3NTD2pp,2,0.17156762868766082,0.0
3MBt2pp + 3NTD2pp,2,0.4453701529337635,0.0
3MBt4pp + 3NTD2pp,2,0.4453701529337635,0.0
3MBtex + 3NTD2pp,2,0.4453701529337635,0.0
2HXMPt6 + 3NTD4pp,2,0.44537015293376303,0.0
2INSD + 3NTD4pp,2,0.44537015293376303,0.0
2PGLYCt6 + 3MBt4pp,2,0.445370152933764,0.0
2S6HCCi + 3MBt4pp,2,0.445370152933764,0.0
34HPPOR + 3MBt4pp,2,0.445370152933764,0.0
3AMPt6 + 3MBt4pp,2,0.445370152933764,0.0
3CMPt6 + 3MBt4pp,2,0.4453701529337637,0.0
3GMPtex_1 + 3MBt4pp,2,0.1715676286876598,0.0
3MBt2pp + 3MBt4pp,2,0.445370152933764,0.0
2HXMPt6 + 3MBtex,2,0.4453701529337633,0.0
2INSD + 3MBtex,2,0.4453701529337633,0.0
2MAHMP + 3MBtex,2,0.4453701529337633,0.0
2PGLYCt6 + 3MBtex,2,0.4453701529337633,0.0
2S6HCCi + 3MBtex,2,0.4453701529337633,0.0
34HPPOR + 3MBtex,2,0.4453701529337633,0.0
3AMPt6 + 3MBtex,2,0.4453701529337633,0.0
3CMPt6 + 3MBtex,2,0.4453701529337659,0.0
3GMPtex_1 + 3MBtex,2,0.17156762868765862,0.0
2S6HCCi + 3GMPtex_1,2,0.17156762868766035,0.0
34HPPOR + 3GMPtex_1,2,0.17156762868766035,0.0
3AMPt6 + 3GMPtex_1,2,0.17156762868766035,0.0
3CMPt6 + 3GMPtex_1,2,0.17156762868766035,0.0
2HXMPt6 + 3MBt2pp,2,0.4453701529337633,0.0
2INSD + 3MBt2pp,2,0.4453701529337633,0.0
2MAHMP + 3MBt2pp,2,0.4453701529337633,0.0
2PGLYCt6 + 3MBt2pp,2,0.4453701529337633,0.0
2S6HCCi + 3MBt2pp,2,0.4453701529337633,0.0
34HPPOR + 3MBt2pp,2,0.4453701529337633,0.0
3AMPt6 + 3MBt2pp,2,0.4453701529337633,0.0
3CMPt6 + 3MBt2pp,2,0.4453701529337639,0.0
3GMPtex_1 + 3MBt2pp,2,0.17156762868764314,0.0
2HXMPt6 + 3MBt4pp,2,0.445370152933764,0.0
2INSD + 3MBt4pp,2,0.445370152933764,0.0
2MAHMP + 3MBt4pp,2,0.445370152933764,0.0
AACOAR_syn + XYLabc,2,0.4453701529337636,0.0
2HXMPt6 + 2MAHMP,2,0.44537015293376403,0.0
2INSD + 2MAHMP,2,0.44537015293376403,0.0
2HXMPt6 + 2PGLYCt6,2,0.4453701529337637,0.0
2INSD + 2PGLYCt6,2,0.4453701529337637,0.0
2MAHMP + 2PGLYCt6,2,0.4453701529337637,0.0
2HXMPt6 + 2S6HCCi,2,0.44537015293376314,0.0
2INSD + 2S6HCCi,2,0.44537015293376314,0.0
2MAHMP + 2S6HCCi,2,0.44537015293376314,0.0
2PGLYCt6 + 2S6HCCi,2,0.44537015293376314,0.0
2HXMPt6 + 34HPPOR,2,0.44537015293376314,0.0
2INSD + 34HPPOR,2,0.44537015293376314,0.0
2MAHMP + 34HPPOR,2,0.44537015293376314,0.0
2PGLYCt6 + 34HPPOR,2,0.44537015293376314,0.0
2S6HCCi + 34HPPOR,2,0.44537015293376314,0.0
2HXMPt6 + 3AMPt6,2,0.4453701529337632,0.0
3MBtex + AACOAR_syn,2,0.4453701529337636,0.0
3NTD2pp + AACOAR_syn,2,0.4453701529337636,0.0
3NTD4pp + AACOAR_syn,2,0.4453701529337636,0.0
AACOAR_syn + VALt2r,2,0.4453701529337636,0.0
AACOAR_syn + VALt2rpp,2,0.4453701529337636,0.0
AACOAR_syn + VALt3pp,2,0.4453701529337636,0.0
AACOAR_syn + VALtex,2,0.4453701529337636,0.0
AACOAR_syn + VECOAH,2,0.4453701529337636,0.0
AACOAR_syn + VNDH_2,2,0.4453701529337636,0.0
AACOAR_syn + VPAMTr,2,0.4453701529337636,0.0
AACOAR_syn + XANt2,2,0.4453701529337636,0.0
AACOAR_syn + XPPT,2,0.4453701529337636,0.0
AACOAR_syn + XTSNH,2,0.4453701529337636,0.0
AACOAR_syn + XYLI1,2,0.4453701529337636,0.0
AACOAR_syn + XYLI2,2,0.4453701529337636,0.0
AACOAR_syn + XYLK,2,0.4453701529337636,0.0
