reaction_id,reaction_name,growth,growth_fraction_of_wt,classification,growth_coupled_PHB_after_knockout
MACCOAT,2-Methylacetyl-CoA thiolase,0.44537015293376403,0.9999999999999996,non-essential,3.937981513908699
MSO3abcpp,Methanesulfonate transport via ABC system (periplasm),0.44537015293376403,0.9999999999999996,non-essential,3.9379815139086816
HSTPT,Histidinol-phosphate transaminase,0.44537015293376403,0.9999999999999996,non-essential,3.937981513908704
ARGSL,Argininosuccinate lyase,0.44537015293376403,0.9999999999999996,non-essential,3.9379815139086594
CYTDK2,Cytidine kinase (GTP),0.44537015293376403,0.9999999999999996,non-essential,3.937981513908761
AACPS3,Acyl-[acyl-carrier-protein] synthetase  (n-C16:0),0.44537015293376403,0.9999999999999996,non-essential,3.937981513908589
METSOXR1,L-methionine-S-oxide reductase,0.44537015293376403,0.9999999999999996,non-essential,3.937981513908683
EX_gly_met_e,R_EX_gly_met_e,0.44537015293376403,0.9999999999999996,non-essential,3.9379815139086536
LSERDHr,L-serine dehydrogenase,0.44537015293376403,0.9999999999999996,non-essential,3.9379815139086705
MCCC,Methylcrotonoyl-CoA carboxylase,0.44537015293376403,0.9999999999999996,non-essential,3.9379815139087175
CARNtex,L Carnosine transport via diffusion  extracellular to periplasm,0.44537015293376403,0.9999999999999996,non-essential,3.937981513908692
PGLYCP,Phosphoglycolate phosphatase,0.44537015293376403,0.9999999999999996,non-essential,3.9379815139086913
CD2t6,Cadmium  Cd2  transport out via proton antiport  periplasmexternal,0.44537015293376403,0.9999999999999996,non-essential,3.937981513908741
PLIPA1G181pp,"Phospholipase A1 (phosphatidylglycerol, n-C18:1) (periplasm)",0.44537015293376403,0.9999999999999996,non-essential,3.9379815139086913
METSR_R2,L methionine R oxide  H2O2,0.44537015293376403,0.9999999999999996,non-essential,3.9379815139086816
DALAt2r,D-alanine transport via proton symport,0.44537015293376425,1.0,non-essential,3.9379815139082117
EX_fru_e,R_EX_fru_e,0.44537015293376425,1.0,non-essential,3.937981513908692
DIPEPabc15,Dipeptide transport via ABC system  cgly,0.44537015293376425,1.0,non-essential,3.9379815139086958
PRPPS,Phosphoribosylpyrophosphate synthetase,0.2811942698160597,0.6313720575206105,non-essential,1.8361134925128362
EX_ura_e,R_EX_ura_e,0.4453701529337637,0.9999999999999988,non-essential,3.9379815139079035
LDH_L,L-lactate dehydrogenase,0.4453701529337636,0.9999999999999986,non-essential,3.9379815139086998
DXPS,1-deoxy-D-xylulose 5-phosphate synthase,-7.825978247186039e-17,-1.7571851628660718e-16,essential,
PPCK,Phosphoenolpyruvate carboxykinase,0.4453701529337632,0.9999999999999977,non-essential,3.937981513908612
THRA,Threonine aldolase,0.4453701529337642,0.9999999999999999,non-essential,3.9379815139086864
ABTA,4-aminobutyrate transaminase,0.4442564654313617,0.9974994114556928,non-essential,4.018373814775157
EX_feoxam_un_e,R_EX_feoxam_un_e,0.44537015293376303,0.9999999999999972,non-essential,3.9379815139086864
ASPt2r,L aspartate reversible transport via proton symport,0.44537015293376414,0.9999999999999998,non-essential,3.937981513908731
DALALEUD,Beta alanine L leucine dipeptidase,0.44537015293376414,0.9999999999999998,non-essential,3.937981513908643
GLYCYSAP,Gly-Cys aminopeptidase,0.44537015293376414,0.9999999999999998,non-essential,3.9379815139086762
PTPATi,Pantetheine-phosphate adenylyltransferase,-7.063459885650484e-15,-1.5859751353164806e-14,essential,
EX_phe__L_e,R_EX_phe__L_e,0.4439490652353305,0.996809198620355,non-essential,3.8999192477529263
GNP,Phosphogluconate phosphatase,0.44537015293376386,0.9999999999999991,non-essential,3.937981513908659
HACD4,3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA),0.4453301418985493,0.9999101622887133,non-essential,3.781615890087829
MEPCT,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,0.0,0.0,essential,
METSRabc,L methionine R oxide transport via ABC system,0.4453701529337627,0.9999999999999966,non-essential,3.9379815139086554
ALAALAabcpp,D-alanyl-D-alanine (DalaDala) transport via ABC system (periplasm),0.4453701529337483,0.9999999999999643,non-essential,3.9379815139086696
FFSD1r,Beta-fructofuranosidase,0.4453701529337483,0.9999999999999643,non-essential,3.937981513908673
PYRt4pp,Pyruvate transport via sodium symport,0.4453701529337483,0.9999999999999643,non-essential,3.937981513908712
TRPS3,Tryptophan synthase (indoleglycerol phosphate),0.4453701529337483,0.9999999999999643,non-essential,3.9379815139086745
FACOAL150_ISO,Fatty acid  CoA ligase  Iso C150,-1.0233859227454943e-16,-2.2978322997268586e-16,essential,
EX_2pglyc_e,R_EX_2pglyc_e,0.44537015293376375,0.9999999999999989,non-essential,3.937981513908697
CHOLD,Choline dehydrogenase,0.44537015293376364,0.9999999999999987,non-essential,3.9379815139086705
LIPATPT_2,Lipoate-ATP adenylate transferase,0.44537015293376364,0.9999999999999987,non-essential,3.937981513908712
CLtex,Chloride (Cl-1) transport via diffusion (extracellular to periplasm),0.44537015293376364,0.9999999999999987,non-essential,3.9379815139086745
GLUSx,Glutamate synthase  NADH2,0.44537015293376364,0.9999999999999987,non-essential,3.937981513908712
EX_nac_e,R_EX_nac_e,0.15958592682953202,0.3583220064889839,critical,5.917015062495344
METSOX2abc,L-Methionine R-oxide transport via ABC system,0.4453701529337648,1.0000000000000013,non-essential,3.9379815139089396
2AACLPPEAT160,2 acyl acyl carrier protein glycerophospho glycerol acyltransferase  n C160,0.44537015293376314,0.9999999999999976,non-essential,3.9379815139086647
CS,Citrate synthase,0.44537015293376314,0.9999999999999976,non-essential,3.9166926647189215
CYSS,Cysteine synthase,0.44537015293376314,0.9999999999999976,non-essential,3.9379815139087198
EX_gly_asn__L_e,R_EX_gly_asn__L_e,0.44537015293376314,0.9999999999999976,non-essential,3.937981513908689
PGCD,Phosphoglycerate dehydrogenase,0.44537015293376314,0.9999999999999976,non-essential,3.937981513908689
DHNCOAS,"1,4-dihydroxy-2-napthoyl-CoA synthase",0.44537015293376314,0.9999999999999976,non-essential,3.9379815139086527
HSK,Homoserine kinase,0.44537015293376314,0.9999999999999976,non-essential,3.937981513908667
IGPDH_1,Imidazoleglycerol phosphate dehydratase,0.44537015293376314,0.9999999999999976,non-essential,3.9379815139086527
GPDDA4,Glycerophosphodiester phosphodiesterase (Glycerophosphoglycerol),0.44537015293376314,0.9999999999999976,non-essential,3.937981513908667
SDPDS,Succinyl-diaminopimelate desuccinylase,0.44537015293376314,0.9999999999999976,non-essential,3.9379815139087047
AMPEP12,Aminopeptidase,0.44537015293376403,0.9999999999999996,non-essential,3.937981513908632
PRAGSr,Phosphoribosylglycinamide synthase,0.44537015293376403,0.9999999999999996,non-essential,3.9379815139086847
GLYGLNtr,Dipeptide transport via ABC system gly-gln,0.44537015293376403,0.9999999999999996,non-essential,3.9379815139087055
ACMANApts,N-acetyl-D-mannosamine transport via PTS,0.44537015293376403,0.9999999999999996,non-essential,3.937981513908661
GLYabc,Glycine transport via ABC system,0.44537015293376403,0.9999999999999996,non-essential,3.9379815139087055
NADH5,NADH dehydrogenase (ubiquinone-8 ),0.44537015293376403,0.9999999999999996,non-essential,3.937981513908661
MALDt2_2pp,D-Malate transport via proton symport (2 H) (periplasm),0.44537015293376403,0.9999999999999996,non-essential,3.9379815139087055
DPCOAK,Dephospho-CoA kinase,1.0660762211567e-16,2.3936858232061356e-16,essential,
TAGURr,Tagaturonate reductase,0.4453701529337633,0.9999999999999979,non-essential,3.937981513908661
PFK_4,Phosphofructokinase (s7p),0.4453701529337638,0.999999999999999,non-essential,3.9379815139086145
DURIPP,Deoxyuridine phosphorylase,0.4451518852418354,0.9995099184566117,non-essential,3.9537373178672452
Kt2r,Potassium reversible transport  via proton symport,0.4453701529337643,1.0000000000000002,non-essential,3.9379815139086882
ICHORT,Isochorismatase,0.44537015293376386,0.9999999999999991,non-essential,3.9379815139086864
CYSK2_I,O-Phospho-L-Serine-dependent S-Suflocysteine Synthase,0.44537015293376386,0.9999999999999991,non-essential,3.937981513908704
RBFSa_1,Riboflavin synthase,0.44537015293376386,0.9999999999999991,non-essential,3.937981513908697
FBP,Fructose-bisphosphatase,0.44537015293376386,0.9999999999999991,non-essential,3.937981513908704
TAURtex,Taurine transport via diffusion (extracellular to periplasm),0.44537015293376386,0.9999999999999991,non-essential,3.937981513908697
EX_mbdg_e,R_EX_mbdg_e,0.44537015293376386,0.9999999999999991,non-essential,3.937981513908704
ACOAD5_1,Acyl CoA dehydrogenase  dodecanoyl CoA,0.44533014189854997,0.9999101622887149,non-essential,3.7825778031943083
PACCOAE,"Ring 1,2-phenylacetyl-CoA epoxidase (NADPH)",0.44537015293376425,1.0,non-essential,3.937981513908594
GK2,Guanylate kinase  GMPdATP,0.4453701529337639,0.9999999999999992,non-essential,3.937981513908692
EX_2ddglcn_e,R_EX_2ddglcn_e,0.4453701529337639,0.9999999999999992,non-essential,3.9379815139086647
NDPK3,Nucleoside-diphosphate kinase (ATP:CDP),0.4398742485245763,0.9876599175472692,non-essential,3.9508651595895525
XTSNH,Xanthosine hydrolase,0.445370152933765,1.0000000000000016,non-essential,3.937981513908697
ALDD20y,Aldehyde dehydrogenase  indole 3 acetaldehyde  NADP,0.4453701529337632,0.9999999999999977,non-essential,3.9379815139086896
FACOAL180t2pp,Fatty-acid-CoA ligase (octadecanoate transport via vectoral Co-A coupling),0.4453701529337632,0.9999999999999977,non-essential,3.9379815139087047
BPNT_1,"3',5'-bisphosphate nucleotidase",0.4453701529337632,0.9999999999999977,non-essential,3.93798151390871
4HBAt,MNXR68734,0.4453701529337632,0.9999999999999977,non-essential,3.9379815139087047
NTP3,Nucleoside-triphosphatase (GTP),0.4453701529337632,0.9999999999999977,non-essential,3.93798151390871
3NUCLE4,3  nucleotidase  guanosine 3  phosphate,0.17156762868766057,0.3852248013422135,critical,5.913712676013639
KARA2,Ketol-acid reductoisomerase (2-Acetolactate),0.4453701529337643,1.0000000000000002,non-essential,3.937981513908168
TRSARr,Tartronate semialdehyde reductase,0.44537015293376375,0.9999999999999989,non-essential,3.9379815139086762
PGP181abcpp,"Phosphatidylglycerophosphate transport via ABC system (n-C18:1, periplasm)",0.44537015293376375,0.9999999999999989,non-essential,3.9379815139087206
MALTTTRabc,Maltotetraose transport via ABC system,0.44537015293376375,0.9999999999999989,non-essential,3.9379815139086545
EX_gal_bD_e,R_EX_gal_bD_e,0.44537015293376375,0.9999999999999989,non-essential,3.937981513908668
PRAMPC_1,Phosphoribosyl AMP cyclohydrolase,0.44537015293376375,0.9999999999999989,non-essential,3.937981513908744
MAL6PG,Maltose 6  phosphate glucosidase,0.3721667012325891,0.8356345812152751,non-essential,3.313838618577033
EX_4hba_e,R_EX_4hba_e,0.44537015293376336,0.999999999999998,non-essential,3.9379815139082135
3OXCOAT,3-oxoadipyl-CoA thiolase,0.4453701529337641,0.9999999999999997,non-essential,3.9035429519808407
NADK1,NAD kinase  GTP,0.4453701529337641,0.9999999999999997,non-essential,3.9379815139087215
ASPtpp,L-aspartate uptake via facillitated diffusion,0.4453701529337641,0.9999999999999997,non-essential,3.9379815139087166
GTHRDabcpp,Reduced glutathione via ABC system (periplasm),0.4453701529337641,0.9999999999999997,non-essential,3.9379815139086847
SALCHS2FEexs,Salmochelin s2 Fe III sequestration,0.4453701529337641,0.9999999999999997,non-essential,3.9379815139087166
GLYCt,Glycerol transport via channel,0.4453701529337642,0.9999999999999999,non-essential,3.9379815139086864
ALAGLUabcpp,L Alaninylglutamate  LalaLglu  transport via ABC system  periplasm,0.4453701529337636,0.9999999999999986,non-essential,3.9379815139086665
ALLTAMH,Allantoate amidohydrolase,0.4453701529337636,0.9999999999999986,non-essential,3.9379815139086505
PDHcr,Pyruvate dehydrogenase (dihydrolipoamide dehydrogenase) reversible,0.4453701529337636,0.9999999999999986,non-essential,3.9379815139086687
EDA,2-dehydro-3-deoxy-phosphogluconate aldolase,0.4453701529337636,0.9999999999999986,non-essential,3.937981513908673
PHACOAOR,Phenylacetyl-CoA oxygenase/reductase,0.4453701529337636,0.9999999999999986,non-essential,3.9379815139088064
TNTR1,TNT nitroreductase 4 Hydroxylamino 2 6 dinitrotoluene,0.4453701529337636,0.9999999999999986,non-essential,3.937981513908698
ADSL2r,Adenylosuccinate lyase,0.4453701529337636,0.9999999999999986,non-essential,3.937981513908693
GLYGLYabcpp,L Glycinilglycine  Gly Gly  transport via ABC system  periplasm,0.4453701529337636,0.9999999999999986,non-essential,3.9379815139086713
DHDPRy,Dihydrodipicolinate reductase (NADPH),-1.42500703225664e-16,-3.1996015513607352e-16,essential,
DRIBabc,Deoxyribose transport via ABC system,0.44537015293376137,0.9999999999999936,non-essential,3.9379815139083334
KAS3,B-ketoacyl synthetase (Iso-C15:0),1.1384932498080703e-16,2.5562854679608215e-16,essential,
DAAOP,D alanyl aminopeptidase,0.4453701529337653,1.0000000000000024,non-essential,3.937981513908698
EX_bz_e,R_EX_bz_e,0.4453665619061773,0.999991936981939,non-essential,3.9380069172681584
BUTKr,Butyrate kinase,0.44537015293376403,0.9999999999999996,non-essential,3.9379815139087064
GLYMETtex,L Glycinylmethionine transport via diffusion  extracellular to periplasm,0.4453701529337646,1.0000000000000007,non-essential,3.9379815139086807
HSDy,Homoserine dehydrogenase (NADPH),0.4447791487903163,0.9986730046017793,non-essential,3.9344661064638626
IMPD,IMP dehydrogenase,0.4453701529337638,0.999999999999999,non-essential,3.9379815139086762
ADPRDP,ADPribose diphosphatase,0.4453701529337637,0.9999999999999988,non-essential,3.9379815139086856
DNTPPA,Dihydroneopterin triphosphate pyrophosphatase,0.4453701529337637,0.9999999999999988,non-essential,3.9379815139087384
URIK2,Uridine kinase (GTP:Uridine),0.4453701529337637,0.9999999999999988,non-essential,3.9379815139086816
3MBt4pp,Na+/Isovalerate symport (periplasm),0.4453701529337637,0.9999999999999988,non-essential,3.937981513908704
SALCHS4FEexs,Salmochelin S4 Fe III binding spontaneous,0.4453701529337642,0.9999999999999999,non-essential,3.9379815139086904
FFSD,Beta-fructofuranosidase,0.4453701529337642,0.9999999999999999,non-essential,3.937981513908662
MBCOAi,"3-Methylbutanoyl-CoA:(acceptor) 2,3-oxidoreductase",0.4453701529337642,0.9999999999999999,non-essential,3.9379815139087233
EX_ala_leu_e,R_EX_ala_leu_e,0.4453701529337642,0.9999999999999999,non-essential,3.9379815139087575
BALABALAtex,Beta alanyl beta alanine transport via diffusion  extracellular to periplasm,0.4453701529337642,0.9999999999999999,non-essential,3.9379815139086904
GCCb_1,Glycine cleavage complex,0.4453701529337642,0.9999999999999999,non-essential,3.937981513908662
EX_cpgn_e,R_EX_cpgn_e,0.4453701529337642,0.9999999999999999,non-essential,3.9379815139087233
YUMPS,YUMP synthetase,0.4453701529337642,0.9999999999999999,non-essential,3.9379815139087575
CTECOAI8,3-cis-2-trans-enoyl-CoA isomerase,0.4453701529337642,0.9999999999999999,non-essential,3.9379815139086904
GTHRDt2_1,Glutathione transport,0.4453701529337642,0.9999999999999999,non-essential,3.9379815139086745
URAt2,Uracil transport in via proton symport,0.4453701529337642,0.9999999999999999,non-essential,3.937981513908712
FE2t,Iron  II  transport,0.445318486189648,0.9998839914534552,non-essential,3.9379433183058414
Htex,Proton transport via diffusion (extracellular to periplasm),0.4453701529337636,0.9999999999999986,non-essential,3.9379815139087357
GLYTYRabc,Gly-Try ABC transporters,0.44537015293376386,0.9999999999999991,non-essential,3.937981513908631
ALR3,Aldose reductase (acetol),0.44537015293376386,0.9999999999999991,non-essential,3.937981513908658
ADNCYC,Adenylate cyclase,0.44537015293376386,0.9999999999999991,non-essential,3.9379815139086363
ETOHtrpp,Ethanol reversible transport via diffusion (periplasm),0.4453701529337639,0.9999999999999992,non-essential,3.9379815139086967
FRDx,Fumarate reductase NADH,0.445370152933764,0.9999999999999993,non-essential,3.9379815139086554
EX_cellb_e,R_EX_cellb_e,0.445370152933764,0.9999999999999993,non-essential,3.9379815139087215
PYDXPP,Pyridoxal 5-phosphate phosphatase,0.445370152933764,0.9999999999999993,non-essential,3.937981513908647
SERAT,Serine O-acetyltransferase,0.445370152933764,0.9999999999999993,non-essential,3.9379815139086722
ANS,Anthranilate synthase,0.445370152933764,0.9999999999999993,non-essential,3.93798151390863
RBFSa,Riboflavin synthase,0.445370152933764,0.9999999999999993,non-essential,3.937981513908683
GUAPRT,Guanine phosphoribosyltransferase,0.44205005965689376,0.992545317069408,non-essential,3.9326607851662696
AKGDH,2-Oxogluterate dehydrogenase,0.44537015293376453,1.0000000000000007,non-essential,3.9379815139086554
NADK3,NAD kinase  dGTP,0.445370152933764,0.9999999999999993,non-essential,3.9379815139086665
EX_btn_e,R_EX_btn_e,0.445370152933764,0.9999999999999993,non-essential,3.93798151390861
LTHRK,L threonine kinase,0.445370152933764,0.9999999999999993,non-essential,3.9379815139086594
GLCDpp,Glucose dehydrogenase (ubiquinone-8 as acceptor) (periplasm),0.445370152933764,0.9999999999999993,non-essential,3.9379815139085967
DALADALAD,Beta alanine beta alanine dipeptidase,0.445370152933764,0.9999999999999993,non-essential,3.9379815139086594
BZt,Benzoate transport (diffusion),0.44536656190617696,0.9999919369819382,non-essential,3.9380069172682823
NADK2,NAD kinase  dATP,0.44537015293376403,0.9999999999999996,non-essential,3.9379815139086185
MANGLYCtex,2-O-alpha-mannosyl-D-glycerate transport via diffusion (extracellular to periplasm),0.445370152933764,0.9999999999999993,non-essential,3.9379815139086594
ACPPAT180,Acyl-(acyl carrier protein):phosphate acyltransferase (C18:0),0.445370152933764,0.9999999999999993,non-essential,3.9379815139085967
PYNP2r_1,Pyrimidine-nucleoside phosphorylase (uracil),0.445370152933764,0.9999999999999993,non-essential,3.9379815139086594
EX_4ahmmp_e,R_EX_4ahmmp_e,0.445370152933764,0.9999999999999993,non-essential,3.9379815139085967
CYSTS,Cystathionine beta synthase,0.445370152933764,0.9999999999999993,non-essential,3.9379815139086594
P5CD,1-pyrroline-5-carboxylate dehydrogenase,0.445370152933764,0.9999999999999993,non-essential,3.9379815139085967
RIBabc,D-ribose transport via ABC system,0.445370152933764,0.9999999999999993,non-essential,3.9379815139086594
EX_ddca_e,R_EX_ddca_e,0.445370152933764,0.9999999999999993,non-essential,3.9379815139085967
23PDE4pp,"2',3'-cyclic-nucleotide phosphodiesterase (CMP) (periplasm)",0.445370152933764,0.9999999999999993,non-essential,3.9379815139086594
G6PBDH,Beta-D-Glucose-6-phosphate NADP+ 1-oxoreductase,0.4453701529337635,0.9999999999999982,non-essential,3.9379815139085967
ALAtpp,L-alanine export via facilited diffusion,0.3612566411662152,0.8111379686908241,non-essential,3.009773403798559
FUMAC,Fumarylacetoacetase,0.44537015293376403,0.9999999999999996,non-essential,3.937981513908709
OXGDC,2 oxoglutarate decarboxylase,0.4453701529337642,0.9999999999999999,non-essential,3.9379815139086847
EX_balaala_e,R_EX_balaala_e,0.4453701529337642,0.9999999999999999,non-essential,3.9379815139085848
CDPPH,CDP phosphohydrolase,0.4453701529337642,0.9999999999999999,non-essential,3.9379815139087024
ASPt2pp,L-aspartate transport in via proton symport (periplasm),0.4453701529337642,0.9999999999999999,non-essential,3.937981513908698
S6PG,Salicin 6 phosphate glucohydrolase,0.4453701529337642,0.9999999999999999,non-essential,3.9379815139086376
EX_alaala_e,R_EX_alaala_e,0.4453701529337642,0.9999999999999999,non-essential,3.9379815139086176
CITt4pp_1,Citrate transport via sodium symport  periplasm,0.4453701529337642,0.9999999999999999,non-essential,3.937981513908628
NTD5,5'-nucleotidase (dTMP),0.4453701529337642,0.9999999999999999,non-essential,3.937981513908628
MMSAD2,Methylmalonate-semialdehyde dehydrogenase (propanol),0.4453701529337642,0.9999999999999999,non-essential,3.937981513908628
ILEtex,L-isoleucine transport via diffusion (extracellular to periplasm),0.4453701529337642,0.9999999999999999,non-essential,3.937981513908628
2AACLPPEAT161,2 acyl acyl carrier protein glycerophospho glycerol acyltransferase  n C160,0.4453701529337642,0.9999999999999999,non-essential,3.937981513908628
GAMpts,D-glucosamine transport via PEP:Pyr PTS,0.44480911672206563,0.9987402922984333,non-essential,3.9667907164085947
AMPEP13,Aminopeptidase,0.4453701529337641,0.9999999999999997,non-essential,3.9379815139086602
R5PP,Ribose 5-phosphate phosphatase,0.4453701529337642,0.9999999999999999,non-essential,3.9379815139086376
NDPK8,Nucleoside-diphosphate kinase (ATP:dADP),0.4453701529337642,0.9999999999999999,non-essential,3.9379815139086345
BDH,3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN,0.4453701529337642,0.9999999999999999,non-essential,3.9379815139086394
ECOAH3,3-hydroxyacyl-CoA dehydratase (3-hydroxyoctanoyl-CoA),0.4453701529337642,0.9999999999999999,non-essential,3.9379815139086705
PNTOt4pp,Pantothenate sodium symporter (periplasm),0.445365720588087,0.9999900479507932,non-essential,3.9378858861796635
EX_mn2_e,R_EX_mn2_e,1.1775745608895264e-16,2.64403564794935e-16,essential,
EX_glcur_e,R_EX_glcur_e,0.44537015293376553,1.0000000000000029,non-essential,3.937981513908726
NACt,Nicotinic acid transport,0.15958592682952,0.3583220064889569,critical,5.9170150624925
HISTP,Histidinol-phosphatase,0.44537015293376275,0.9999999999999967,non-essential,3.9379815139087366
METOX1s,Methionine oxidation (spontaneous),0.4453701529337673,1.0000000000000069,non-essential,3.9379815139086847
CO2t,CO2 transporter via diffusion,0.4453701529337673,1.0000000000000069,non-essential,3.9379815139086656
H2Otex,H2O transport via diffusion (extracellular to periplasm),0.34338630147291155,0.7710132778564983,non-essential,3.0115330798996047
EX_stfrnA_e,R_EX_stfrnA_e,0.445370152933764,0.9999999999999993,non-essential,3.9379815139069843
PA160abcpp,"Phosphatidate transport via ABC system (n-C16:0, periplasm)",0.445370152933764,0.9999999999999993,non-essential,3.9379815139087166
TRDR,Thioredoxin reductase (NADPH),0.4452684094872209,0.9997715530646292,non-essential,3.9346696153867247
EX_3mb_e,R_EX_3mb_e,0.44537015293376486,1.0000000000000013,non-essential,2.870328735798416
EX_3amp_e,R_EX_3amp_e,0.4453701529337617,0.9999999999999942,non-essential,3.937981513908646
NO3abc,,0.4453701529337617,0.9999999999999942,non-essential,3.937981513908711
DASYN181,CDP-diacylglycerol synthetase (n-C18:1),0.4453701529337617,0.9999999999999942,non-essential,3.9379815139089027
DH23t,,0.4453701529337617,0.9999999999999942,non-essential,3.9379815139086762
TDP,Thiamin pyrophosphatase,0.4453701529337617,0.9999999999999942,non-essential,3.937981513908616
MNLpts,Mannitol transport via PEP:Pyr PTS,0.4453701529337617,0.9999999999999942,non-essential,3.9379815139087864
AMPTASECG,Alanyl aminopeptidase (cys-gly),0.4453701529337617,0.9999999999999942,non-essential,3.937981513908319
ACOAD3,Acyl-CoA dehydrogenase (octanoyl-CoA),0.4453301418985483,0.9999101622887111,non-essential,3.781134933534623
RNDR3,Ribonucleoside-diphosphate reductase (CDP),0.44537015293376436,1.0000000000000002,non-essential,3.9379815139086074
FDMO4_1,FMN dependent monooxygenase  taurine,0.4453701529337617,0.9999999999999942,non-essential,3.937981513908843
Kt1,Potassium transport via uniport (facilitated diffusion),0.44537015293376214,0.9999999999999952,non-essential,3.9379815139085883
TECA3S45,Glycerol teichoic acid  n45   unlinked  glucose substituted,0.0,0.0,essential,
HPHACA,2--hydroxyphenylacetate hydroxylase,0.4453701529337641,0.9999999999999997,non-essential,3.9379815139091083
DAGK,Diacylglycerol kinase,0.445370152933764,0.9999999999999993,non-essential,3.937981513908714
SUCRt2,Sucrose transport in via proton symport,0.445370152933764,0.9999999999999993,non-essential,3.937981513908787
MCTP1App,Murein crosslinking transpeptidase 1A:(A2pm->D-ala) (periplasm),0.445370152933764,0.9999999999999993,non-essential,3.937981513908698
VALtex,L-valine transport via diffusion (extracellular to periplasm),0.445370152933764,0.9999999999999993,non-essential,3.908508813474716
ARGSS,Argininosuccinate synthase,0.445370152933764,0.9999999999999993,non-essential,3.937981513908645
H2St1,H2s transport (diffusion),0.444720631055758,0.9985416133664825,non-essential,3.9611845208211616
LALGP,L-alanyl-gamma-L-glutamate peptidase,0.4453701529337642,0.9999999999999999,non-essential,3.9379815139087055
ISETACtex,Isethionate transport via diffusion (extracellular to periplasm),0.4453701529337642,0.9999999999999999,non-essential,3.9379815139086185
LCADi,Lactaldehyde dehydrogenase,0.4453701529337642,0.9999999999999999,non-essential,3.937981513908667
ETHSO3tex,Ethanesulfonate transport via diffusion (extracellular to periplasm),0.44537015293376375,0.9999999999999989,non-essential,3.937981513908647
TARTRt7,Tartrate/succinate antiporter,0.44537015293376375,0.9999999999999989,non-essential,3.937981513908667
LIPOPBt,Lipoate transport via proton symport,0.44537015293376375,0.9999999999999989,non-essential,3.937981513908647
PANTS,Pantothenate synthase,0.44537015293376375,0.9999999999999989,non-essential,3.937981513908667
HMPPtr,Hydroxymethl pyrimidine phosphate ABC transport,0.44537015293376375,0.9999999999999989,non-essential,3.937981513908647
ASPTA,Aspartate transaminase,0.44537015293376353,0.9999999999999983,non-essential,3.9379815139090795
UREA,Urease,0.44537015293376353,0.9999999999999983,non-essential,3.9379815139094494
EX_ala_gln_e,R_EX_ala_gln_e,0.44537015293376353,0.9999999999999983,non-essential,3.9379815139088987
KAS12,B-ketoacyl synthetase (Anteiso-C17:0),-1.6528302679489817e-16,-3.7111383802021233e-16,essential,
ACHBS,2-aceto-2-hydroxybutanoate synthase,0.44537015293376375,0.9999999999999989,non-essential,3.9379815139094494
URIt2,Uridine transport in via proton symport,0.44537015293376386,0.9999999999999991,non-essential,3.9379815139086753
NTPP3,Nucleoside triphosphate pyrophosphorylase (dctp),0.44537015293376386,0.9999999999999991,non-essential,3.9379815139086176
MEOHtex,Methanol transport via diffusion (extracellular to periplasm),0.44537015293376386,0.9999999999999991,non-essential,3.9379815139088827
NTD3,5'-nucleotidase (dCMP),0.44537015293376386,0.9999999999999991,non-essential,3.9379815139086225
MANPGH,2-O-alpha-mannosyl-6-phosphate-D-glycerate hydrolase,0.44537015293376386,0.9999999999999991,non-essential,3.9379815139088827
BALAt2pp,Beta-alanine transport in via proton symport (periplasm),0.44537015293376386,0.9999999999999991,non-essential,3.937981513908621
SADT,Sulfate adenylyltransferase,0.44537015293376386,0.9999999999999991,non-essential,3.9379815139088827
PLIPA1G161pp,"Phospholipase A1 (phosphatidylglycerol, n-C16:1) (periplasm)",0.44537015293376386,0.9999999999999991,non-essential,3.937981513908621
AGM4Pt2pp,GlcNAc-anhMurNAc tetrapeptide transport in via proton symport (periplasm),0.44537015293376386,0.9999999999999991,non-essential,3.9379815139088827
AMMQLT8,S-adenosylmethione:2-demthylmenaquinole methyltransferase (menaquinone 8),0.44537015293376386,0.9999999999999991,non-essential,3.937981513989687
NH4tex,Ammonia transport via diffusion (extracellular to periplasm),0.44537015293376386,0.9999999999999991,non-essential,3.9379815139087118
PE180abcpp,"Phosphatidylethanolamine transport via ABC system (n-C18:0, periplasm)",0.44537015293376386,0.9999999999999991,non-essential,3.937981513908693
NDPK9,Nucleoside diphosphate kinase  ATPIDP,0.44537015293376386,0.9999999999999991,non-essential,3.9379815139088232
ACSERHS,O3-Acetyl-L-serine acetate-lyase (adding hydrogen sulfide),0.44537015293376386,0.9999999999999991,non-essential,3.9379815139086656
NADPHQR3,NADPH Quinone Reductase (Menaquinone-8),0.44537015293376386,0.9999999999999991,non-essential,3.9379815139092313
GTPDPK,GTP diphosphokinase,0.44537015293376386,0.9999999999999991,non-essential,3.937981513908693
MTHFC_1,Methenyltetrahydrofolate cyclohydrolase,0.44537015293376386,0.9999999999999991,non-essential,3.9379815139088232
GLCNt2rpp,"D-gluconate transport via proton symport, reversible (periplasm)",0.44537015293376386,0.9999999999999991,non-essential,3.937981513908564
FADMQOR,Menaquinone:FAD oxidoreductase,0.44537015293376386,0.9999999999999991,non-essential,3.937981513908652
