reaction_id,reaction_name,distance_from_PHB,flux,abs_flux,capacity_bound,flux_to_capacity_ratio,bottleneck_score
FACOAL150_anteiso,Fatty acid  CoA ligase  anteiso C150,1,0.0054513306719092755,0.0054513306719092755,1000.0,5.451330671909275e-06,1.4966788331578007e-09
KAS4,B-ketoacyl synthetase (Anteiso-C15:0),1,0.005451330671909275,0.005451330671909275,1000.0,5.451330671909274e-06,1.4966788331578005e-09
PPTGS_BS,Peptidoglycan subunit synthesis,2,0.00400833137640388,0.00400833137640388,1000.0,4.008331376403879e-06,8.091905456086729e-10
UAMAGS,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase,2,0.00400833137640388,0.00400833137640388,1000.0,4.008331376403879e-06,8.091905456086729e-10
DHDPS,Dihydrodipicolinate synthase,2,0.00400833137640388,0.00400833137640388,1000.0,4.008331376403879e-06,8.091905456086729e-10
DAPE,Diaminopimelate epimerase,3,0.004008331376403879,0.004008331376403879,1000.0,4.0083313764038786e-06,8.091905456086726e-10
UAMAS,UDP-N-acetylmuramoyl-L-alanine synthetase,2,0.004008331376403879,0.004008331376403879,1000.0,4.0083313764038786e-06,8.091905456086726e-10
ADPDA,N6 acetyl LL 2 6 diaminoheptanedioate amidohydrolase,2,0.004008331376403878,0.004008331376403878,1000.0,4.008331376403878e-06,8.091905456086722e-10
APTA1i,Acetyl L L diaminopimelate aminotransferase,2,0.004008331376403878,0.004008331376403878,1000.0,4.008331376403878e-06,8.091905456086722e-10
UAAGDS,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate synthetase",2,0.004008331376403878,0.004008331376403878,1000.0,4.008331376403878e-06,8.091905456086722e-10
APATi,Tetrahydrodipicolinate acetyltransferase,1,0.004008331376403878,0.004008331376403878,1000.0,4.008331376403878e-06,8.091905456086722e-10
DHDPRy,Dihydrodipicolinate reductase (NADPH),2,0.004008331376403878,0.004008331376403878,1000.0,4.008331376403878e-06,8.091905456086722e-10
UDCPDP,Undecaprenyl-diphosphatase,2,0.004008331376403853,0.004008331376403853,1000.0,4.008331376403853e-06,8.091905456086622e-10
ALAALAr,D-alanine-D-alanine ligase (reversible),2,0.004008331376403839,0.004008331376403839,1000.0,4.008331376403839e-06,8.091905456086564e-10
UAGPT3,UDP-N-acetylglucosamine-N-acetylmuramyl-(pentapeptide)pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,2,0.004008331376403839,0.004008331376403839,1000.0,4.008331376403839e-06,8.091905456086564e-10
UGMDDS,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine synthetase",2,0.004008331376403839,0.004008331376403839,1000.0,4.008331376403839e-06,8.091905456086564e-10
UAPGR,UDP-N-acetylenolpyruvoylglucosamine reductase,2,0.004008331376403838,0.004008331376403838,1000.0,4.008331376403838e-06,8.091905456086562e-10
UAGCVT,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,2,0.004008331376403838,0.004008331376403838,1000.0,4.008331376403838e-06,8.091905456086562e-10
PAPPT3,"Phospho-N-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate)",2,0.004008331376403838,0.004008331376403838,1000.0,4.008331376403838e-06,8.091905456086562e-10
MGt5,Magnesium transport in/out via permease (no H+),2,-0.0034772274690303647,0.0034772274690303647,1000.0,3.477227469030365e-06,6.089614025387165e-10
KAS3,B-ketoacyl synthetase (Iso-C15:0),1,0.003206665101123104,0.003206665101123104,1000.0,3.206665101123104e-06,5.178819491895507e-10
FACOAL150_ISO,Fatty acid  CoA ligase  Iso C150,1,0.003206665101123103,0.003206665101123103,1000.0,3.206665101123103e-06,5.178819491895504e-10
FE3t,"Ferric iron uptake, plasma membrane",2,0.0031297051386961487,0.0031297051386961487,1000.0,3.129705138696149e-06,4.933219156311853e-10
KAS12,B-ketoacyl synthetase (Anteiso-C17:0),1,0.0027256653359546378,0.0027256653359546378,1000.0,2.7256653359546376e-06,3.7416970828945017e-10
FACOAL170_anteiso,Fatty acid  CoA ligase  anteiso C170,1,0.0027256653359546378,0.0027256653359546378,1000.0,2.7256653359546376e-06,3.7416970828945017e-10
FE2t,Iron  II  transport,2,0.002691594519255205,0.002691594519255205,1000.0,2.691594519255205e-06,3.6487392959913425e-10
SMIA1,Staphyloferrin A Mediated Iron Acquisition,2,-0.0026915945192552047,0.0026915945192552047,1000.0,2.6915945192552046e-06,3.6487392959913414e-10
CITt14,Citrate transport in via Ca complex,2,0.0020863364814182194,0.0020863364814182194,1000.0,2.0863364814182195e-06,2.1922610491393808e-10
Clt,Major Facilitator(MFS) TCDB:2.A.1.14.6,2,0.002086336481418219,0.002086336481418219,1000.0,2.086336481418219e-06,2.19226104913938e-10
SO4t2,Sulfate transport in via proton symport,2,0.0017388141510840025,0.0017388141510840025,1000.0,1.7388141510840025e-06,1.5227545129757128e-10
ECOAH7,3-hydroxyacyl-CoA dehydratase (3-hydroxyhexadecanoyl-CoA),2,0.001603332550561552,0.001603332550561552,1000.0,1.603332550561552e-06,1.2947048729738769e-10
ACOAD7,Acyl-CoA dehydrogenase (hexadecanoyl-CoA),2,-0.0016033325505615517,0.0016033325505615517,1000.0,1.6033325505615518e-06,1.2947048729738766e-10
HACD7,3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA),2,0.0016033325505615517,0.0016033325505615517,1000.0,1.6033325505615518e-06,1.2947048729738766e-10
ACACT7r,Acetyl-CoA C-acyltransferase (tetradecanoyl-CoA) (r),1,0.0016033325505615517,0.0016033325505615517,1000.0,1.6033325505615518e-06,1.2947048729738766e-10
r2465_1,Cation Diffusion Facilitator (Cdf) Tcdb:2.A.4.2.3,2,-0.00013668409993537224,0.00013668409993537224,10.0,1.3668409993537223e-05,9.409348583392202e-11
UAG2E,UDP-N-acetylglucosamine 2-epimerase,3,0.001202499412921164,0.001202499412921164,1000.0,1.202499412921164e-06,7.282714910478057e-11
KAS11,B-ketoacyl synthetase (Iso-C17:0),1,0.0011223327853930863,0.0011223327853930863,1000.0,1.1223327853930862e-06,6.344053877571995e-11
FACOAL170_ISO,Fatty acid  CoA ligase  Iso C170,1,0.0011223327853930863,0.0011223327853930863,1000.0,1.1223327853930862e-06,6.344053877571995e-11
NADDPp_1,"NAD diphosphatase, peroxisomal",2,-0.0009130978875495861,0.0009130978875495861,1000.0,9.130978875495861e-07,4.199119551322342e-11
KAS6,B-ketoacyl synthetase (Iso-C16:0),1,0.0008016662752807759,0.0008016662752807759,1000.0,8.016662752807759e-07,3.2367621824346915e-11
FACOAL160_ISO,Fatty acid  CoA ligase  Iso C160,1,0.0008016662752807757,0.0008016662752807757,1000.0,8.016662752807758e-07,3.23676218243469e-11
KAS13,B-ketoacyl synthetase (octadecanoate),1,0.00048099976516846534,0.00048099976516846534,1000.0,4.809997651684654e-07,1.165234385676488e-11
FACOAL180_2,Fatty acid  CoA ligase  octadecanoate,1,0.00048099976516846534,0.00048099976516846534,1000.0,4.809997651684654e-07,1.165234385676488e-11
TECA1S45,Glycerol teichoic acid  n45   unlinked  unsubstituted,2,0.0004008331376403879,0.0004008331376403879,1000.0,4.0083313764038795e-07,8.091905456086729e-12
TECA3S45,Glycerol teichoic acid  n45   unlinked  glucose substituted,2,0.0004008331376403879,0.0004008331376403879,1000.0,4.0083313764038795e-07,8.091905456086729e-12
TECA2S45,Glycerol teichoic acid  n45   unlinked  D ala substituted,2,0.0004008331376403879,0.0004008331376403879,1000.0,4.0083313764038795e-07,8.091905456086729e-12
MECDPDH2,"2C-methyl-D-erythritol 2,4 cyclodiphosphate dehydratase",2,0.00032066651011231046,0.00032066651011231046,1000.0,3.2066651011231045e-07,5.178819491895509e-12
MEPCT,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,2,0.00032066651011231046,0.00032066651011231046,1000.0,3.2066651011231045e-07,5.178819491895509e-12
DXPS,1-deoxy-D-xylulose 5-phosphate synthase,2,0.0003206665101123104,0.0003206665101123104,1000.0,3.206665101123104e-07,5.178819491895508e-12
DXPRIi,1-deoxy-D-xylulose reductoisomerase,2,0.0003206665101123104,0.0003206665101123104,1000.0,3.206665101123104e-07,5.178819491895508e-12
MECDPS,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",3,0.0003206665101123104,0.0003206665101123104,1000.0,3.206665101123104e-07,5.178819491895508e-12
CDPMEK,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,2,0.0003206665101123104,0.0003206665101123104,1000.0,3.206665101123104e-07,5.178819491895508e-12
CU2tex,Copper (Cu+2) transport via diffusion (extracellular to periplasm),3,0.000284190694587035,0.000284190694587035,1000.0,2.84190694587035e-07,4.067647126571131e-12
CU2tpp,Copper transport in via permease (no H+),2,0.00028419069458703494,0.00028419069458703494,1000.0,2.8419069458703495e-07,4.067647126571129e-12
IPDPS,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp),2,0.0002805831963482716,0.0002805831963482716,1000.0,2.805831963482716e-07,3.965033673482499e-12
MNt2,Manganese transport in via proton symport,2,0.000276975698109508,0.000276975698109508,1000.0,2.76975698109508e-07,3.863731109077746e-12
FOLR2,Folate reductase,2,0.00026815736908141955,0.00026815736908141955,1000.0,2.6815736908141953e-07,3.6216212978316325e-12
DHFR,Dihydrofolate reductase,2,0.00026815736908141955,0.00026815736908141955,1000.0,2.6815736908141953e-07,3.6216212978316325e-12
r0963,Facilitated diffusion,3,0.00026815736908141955,0.00026815736908141955,1000.0,2.6815736908141953e-07,3.6216212978316325e-12
PNTK,Pantothenate kinase,2,0.00023087988728143438,0.00023087988728143438,1000.0,2.3087988728143437e-07,2.6847000246119078e-12
PPNCL,Phosphopantothenate-cysteine ligase,2,0.00023087988728143438,0.00023087988728143438,1000.0,2.3087988728143437e-07,2.6847000246119078e-12
PTPATi,Pantetheine-phosphate adenylyltransferase,2,0.00023087988728143438,0.00023087988728143438,1000.0,2.3087988728143437e-07,2.6847000246119078e-12
PPCDC,Phosphopantothenoylcysteine decarboxylase,2,0.00023087988728143436,0.00023087988728143436,1000.0,2.3087988728143435e-07,2.684700024611907e-12
PNTOt4pp,Pantothenate sodium symporter (periplasm),3,0.00023087988728143436,0.00023087988728143436,1000.0,2.3087988728143435e-07,2.684700024611907e-12
PNTOtex,Pantothenate transport via diffusion (extracellular to periplasm),4,0.00023087988728143433,0.00023087988728143433,1000.0,2.3087988728143432e-07,2.6847000246119066e-12
DPCOAK,Dephospho-CoA kinase,1,0.0002308798872814343,0.0002308798872814343,1000.0,2.308798872814343e-07,2.684700024611906e-12
NAt3pp,Sodium transport out via proton antiport (cytoplasm to periplasm),2,0.00023087988728100948,0.00023087988728100948,1000.0,2.3087988728100948e-07,2.6847000246020264e-12
NADK,NAD kinase,2,0.00017917241252526868,0.00017917241252526868,1000.0,1.7917241252526869e-07,1.6168355372755088e-12
RIBFLVt2,Riboflavin transport in via proton symport,2,0.00017877157938761301,0.00017877157938761301,1000.0,1.78771579387613e-07,1.6096094657029473e-12
GHMT2r,"Glycine hydroxymethyltransferase, reversible",2,0.00017877157938761301,0.00017877157938761301,1000.0,1.78771579387613e-07,1.6096094657029473e-12
KAS1,B-ketoacyl synthetase (Iso-C14:0),1,0.00016033325505615518,0.00016033325505615518,1000.0,1.6033325505615517e-07,1.2947048729738765e-12
FACOAL140_ISO,Fatty acid  CoA ligase  Iso C140,1,0.00016033325505615518,0.00016033325505615518,1000.0,1.6033325505615517e-07,1.2947048729738765e-12
METAT,Methionine adenosyltransferase,2,0.0001294691034578453,0.0001294691034578453,1000.0,1.294691034578453e-07,8.442204043280721e-13
PLPS_1,Pyridoxal-5-phosphate synthase,2,8.938578969380651e-05,8.938578969380651e-05,1000.0,8.93857896938065e-08,4.024023664257368e-13
MTHFC,Methenyltetrahydrofolate cyclohydrolase,2,8.938578969380651e-05,8.938578969380651e-05,1000.0,8.93857896938065e-08,4.024023664257368e-13
MTHFD,Methylenetetrahydrofolate dehydrogenase (NADP),2,8.93857896938065e-05,8.93857896938065e-05,1000.0,8.938578969380649e-08,4.0240236642573677e-13
RBFK,Riboflavin kinase,2,8.93857896938065e-05,8.93857896938065e-05,1000.0,8.938578969380649e-08,4.0240236642573677e-13
FMNAT,FMN adenylyltransferase,2,8.93857896938065e-05,8.93857896938065e-05,1000.0,8.938578969380649e-08,4.0240236642573677e-13
TMDPK_1,Thiamine diphosphokinase,2,8.93857896938065e-05,8.93857896938065e-05,1000.0,8.938578969380649e-08,4.0240236642573677e-13
THMabc,Thiamine transport via ABC system,2,8.938578969380648e-05,8.938578969380648e-05,1000.0,8.938578969380648e-08,4.024023664257366e-13
NADH9,NADH dehydrogenase (demethylmenaquinone-8 & 0 protons),2,4.008331377812457e-05,4.008331377812457e-05,1000.0,4.008331377812457e-08,8.091905461773921e-14
DMPPS,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (dmpp),2,4.00833137640388e-05,4.00833137640388e-05,1000.0,4.00833137640388e-08,8.091905456086731e-14
NPHS,Naphthoate synthase,1,4.00833137640388e-05,4.00833137640388e-05,1000.0,4.00833137640388e-08,8.091905456086731e-14
BZt,Benzoate transport (diffusion),3,4.00833137640388e-05,4.00833137640388e-05,1000.0,4.00833137640388e-08,8.091905456086731e-14
DHNAOT_1,1 4 dihydroxy 2 naphthoate octaprenyltransferase,2,4.00833137640388e-05,4.00833137640388e-05,1000.0,4.00833137640388e-08,8.091905456086731e-14
BSCT,Benzoylsuccinyl-CoA thiolase,1,-4.00833137640388e-05,4.00833137640388e-05,1000.0,4.00833137640388e-08,8.091905456086731e-14
SUCBZT1,Succinyl:benzoate CoA transferase,2,4.00833137640388e-05,4.00833137640388e-05,1000.0,4.00833137640388e-08,8.091905456086731e-14
DMATT,Dimethylallyltranstransferase,2,4.0083313764038794e-05,4.0083313764038794e-05,1000.0,4.008331376403879e-08,8.091905456086728e-14
OCTDPS,Octaprenyl pyrophosphate synthase,2,4.0083313764038794e-05,4.0083313764038794e-05,1000.0,4.008331376403879e-08,8.091905456086728e-14
GRTT,Geranyltranstransferase,2,4.0083313764038794e-05,4.0083313764038794e-05,1000.0,4.008331376403879e-08,8.091905456086728e-14
AHCi,Adenosylhomocysteinase,2,4.0083313764038794e-05,4.0083313764038794e-05,1000.0,4.008331376403879e-08,8.091905456086728e-14
COBALTt5,Cobalt (Co+2) transport via diffusion (extracellular to cytoplasm),2,-4.008331376403879e-05,4.008331376403879e-05,1000.0,4.0083313764038786e-08,8.091905456086725e-14
AMMQLT8,S-adenosylmethione:2-demthylmenaquinole methyltransferase (menaquinone 8),2,4.008331376403879e-05,4.008331376403879e-05,1000.0,4.0083313764038786e-08,8.091905456086725e-14
LIPO3S24_BS,Lipoteichoic acid synthesis  n24   unliked  D alanine substituted,2,2.0041656882019397e-05,2.0041656882019397e-05,1000.0,2.0041656882019396e-08,2.022976364021682e-14
LIPO4S24_BS,Lipoteichoic acid synthesis  n24   linked  unsubstituted,2,2.0041656882019397e-05,2.0041656882019397e-05,1000.0,2.0041656882019396e-08,2.022976364021682e-14
LIPO1S24_BS,Lipoteichoic acid synthesis  n24   linked  glucose substituted,2,2.0041656882019397e-05,2.0041656882019397e-05,1000.0,2.0041656882019396e-08,2.022976364021682e-14
LIPO2S24_BS,Lipoteichoic acid synthesis  n24   linked  N acetylglucosamine substituted,2,2.0041656882019394e-05,2.0041656882019394e-05,1000.0,2.0041656882019393e-08,2.022976364021681e-14
GLUt2rpp,"L-glutamate transport via proton symport, reversible (periplasm)",2,-6.413776123106196e-13,6.413776123106196e-13,1000.0,6.413776123106197e-16,2.071815874727485e-29
BUTCT,Acetyl-CoA:butyrate-CoA transferase,2,-2.037160764620546e-15,2.037160764620546e-15,1000.0,2.037160764620546e-18,2.090134191032838e-34
BUTKr,Butyrate kinase,2,2.037160764620546e-15,2.037160764620546e-15,1000.0,2.037160764620546e-18,2.090134191032838e-34
PSERT,Phosphoserine transaminase,2,1.3242387842572496e-15,1.3242387842572496e-15,1000.0,1.3242387842572497e-18,8.831941220184485e-35
PGCD,Phosphoglycerate dehydrogenase,2,1.3242387842572494e-15,1.3242387842572494e-15,1000.0,1.3242387842572493e-18,8.831941220184483e-35
ALCD19y,Alcohol dehydrogenase  glycerol  NADP,2,-5.272785344396722e-16,5.272785344396722e-16,1000.0,5.272785344396722e-19,1.4002440837476377e-35
GLYCDH,Glycerol dehydratase,2,-5.156968472284965e-16,5.156968472284965e-16,1000.0,5.156968472284965e-19,1.339406850850448e-35
LDH_D,D-lactate dehydrogenase,2,-4.006237513477895e-17,4.006237513477895e-17,1000.0,4.006237513477895e-20,8.083453602268913e-38
ACGAMK,N-acetylglucosamine kinase,2,-4.006237513477895e-17,4.006237513477895e-17,1000.0,4.006237513477895e-20,8.083453602268913e-38
ACM6PH,N-acetylmuramate 6-phosphate hydrolase,2,-4.006237513477895e-17,4.006237513477895e-17,1000.0,4.006237513477895e-20,8.083453602268913e-38
UM3PL,UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase,2,-4.0062375134778946e-17,4.0062375134778946e-17,1000.0,4.0062375134778944e-20,8.083453602268912e-38
4PCP,"Tetrapeptide L,D-carboxypeptidase",2,-4.0062375134778946e-17,4.0062375134778946e-17,1000.0,4.0062375134778944e-20,8.083453602268912e-38
DALAt2pp,D-alanine transport in via proton symport (periplasm),2,-4.0062375134778946e-17,4.0062375134778946e-17,1000.0,4.0062375134778944e-20,8.083453602268912e-38
AGM4PH,"N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide beta -1,4-N-acetylglucosaminidase",2,-4.0062375134778946e-17,4.0062375134778946e-17,1000.0,4.0062375134778944e-20,8.083453602268912e-38
AM4PA,Anhydrous-N-Acetylmuramyl-tetrapeptide amidase,2,-4.0062375134778946e-17,4.0062375134778946e-17,1000.0,4.0062375134778944e-20,8.083453602268912e-38
ANHMK,"1,6-anhydrous-N-Acetylmuramate kinase",2,-4.0062375134778946e-17,4.0062375134778946e-17,1000.0,4.0062375134778944e-20,8.083453602268912e-38
MLTGY4pp,Murein lytic transglycosylase (murein4px4p4p) (periplasm),2,-1.3354125044926313e-17,1.3354125044926313e-17,1000.0,1.3354125044926312e-20,8.981615113632122e-39
MDDEP4pp,"Murein D,D-endopeptidase (murein4px4px4p) (periplasm)",3,-1.3354125044926313e-17,1.3354125044926313e-17,1000.0,1.3354125044926312e-20,8.981615113632122e-39
MDDCP2pp,"Murein D,D-carboxypeptidase (murein5px4px4p) (periplasm)",2,-1.3354125044926313e-17,1.3354125044926313e-17,1000.0,1.3354125044926312e-20,8.981615113632122e-39
MCTP2App,Murein crosslinking transpeptidase 1A:(A2pm->D-ala) (periplasm),2,-1.3354125044926313e-17,1.3354125044926313e-17,1000.0,1.3354125044926312e-20,8.981615113632122e-39
MPTG,Murein polymerizing transglycosylase,2,-1.3354125044926313e-17,1.3354125044926313e-17,1000.0,1.3354125044926312e-20,8.981615113632122e-39
GLYCt,Glycerol transport via channel,3,-1.1581687211175698e-17,1.1581687211175698e-17,1000.0,1.1581687211175699e-20,6.75565132785534e-39
MLTGY2pp,Murein lytic transglycosylase (murein4p3p) (periplasm),2,7.4470408692310136e-31,7.4470408692310136e-31,1000.0,7.447040869231013e-34,2.793129282271418e-65
MLDCP2App,"Murein L,D-carboxypeptidase (murein5p5p) (periplasm)",3,7.4470408692310136e-31,7.4470408692310136e-31,1000.0,7.447040869231013e-34,2.793129282271418e-65
MDDCP5pp,"Murein D,D-carboxypeptidase (murein5p3p) (periplasm)",3,7.4470408692310136e-31,7.4470408692310136e-31,1000.0,7.447040869231013e-34,2.793129282271418e-65
MLDCP3App,"Murein L,D-carboxypeptidase (murein5px3p) (periplasm)",2,-3.723520434615507e-31,3.723520434615507e-31,1000.0,3.723520434615507e-34,6.982823205678547e-66
MDDCP4pp,"Murein D,D-carboxypeptidase (murein5p4p) (periplasm)",3,-3.7235204346155068e-31,3.7235204346155068e-31,1000.0,3.7235204346155066e-34,6.982823205678545e-66
MDDEP1pp,"Murein D,D-endopeptidase (murein4px4p) (periplasm)",2,3.7235204346155068e-31,3.7235204346155068e-31,1000.0,3.7235204346155066e-34,6.982823205678545e-66
MLTGY3pp,Murein lytic transglycosylase (murein3p3p) (periplasm),2,-3.7235204346155068e-31,3.7235204346155068e-31,1000.0,3.7235204346155066e-34,6.982823205678545e-66
MLDEP1pp,"Murein L,D-endopeptidase (murein3px3p) (periplasm)",2,-3.7235204346155068e-31,3.7235204346155068e-31,1000.0,3.7235204346155066e-34,6.982823205678545e-66
MCTP1Bpp,Murein crosslinking transpeptidase 1B:(A2pm->A2pm) (periplasm),3,-3.7235204346155068e-31,3.7235204346155068e-31,1000.0,3.7235204346155066e-34,6.982823205678545e-66
MDDCP3pp,"Murein D,D-carboxypeptidase (murein5p5p) (periplasm)",3,-3.7235204346155068e-31,3.7235204346155068e-31,1000.0,3.7235204346155066e-34,6.982823205678545e-66
IPPS,2-isopropylmalate synthase,1,0.0,0.0,1000.0,0.0,0.0
DHBSZ3FEexs,23dhbsz3 Fe III sequestration,2,0.0,0.0,1000.0,0.0,0.0
RNDR3,Ribonucleoside-diphosphate reductase (CDP),2,0.0,0.0,1000.0,0.0,0.0
GLYPHEabcpp,L Glycinilphenylalanin  Gly Phe  transport via ABC system  periplasm,2,0.0,0.0,1000.0,0.0,0.0
PROt2rpp,L-proline reversible transport via proton symport (periplasm),2,0.0,0.0,1000.0,0.0,0.0
NTD5,5'-nucleotidase (dTMP),2,0.0,0.0,1000.0,0.0,0.0
MG2tex,Magnesium (Mg+2) transport via diffusion (extracellular to periplasm),3,0.0,0.0,1000.0,0.0,0.0
PROGLYabcpp,L-Prolinylglycine (Pro-Gly) transport via ABC system (periplasm),2,0.0,0.0,1000.0,0.0,0.0
DRIBabc,Deoxyribose transport via ABC system,2,0.0,0.0,1000.0,0.0,0.0
MCTP1App,Murein crosslinking transpeptidase 1A:(A2pm->D-ala) (periplasm),2,0.0,0.0,1000.0,0.0,0.0
2S6HCCi,2 succinyl 6 hydroxy 2 4 cyclohexadiene 1 carboxylate synthase,2,0.0,0.0,1000.0,0.0,0.0
DHNCOAS,"1,4-dihydroxy-2-napthoyl-CoA synthase",2,0.0,0.0,1000.0,0.0,0.0
ZN2t4pp,Zinc transport out via antiport (periplasm),2,0.0,0.0,1000.0,0.0,0.0
CHORM,Chorismate mutase,2,0.0,0.0,1000.0,0.0,0.0
HXCT,Acetyl-CoA:hexanoate-CoA transferase,2,0.0,0.0,1000.0,0.0,0.0
ACOXT,Acetyl-CoA:oxalate CoA-transferase,2,0.0,0.0,1000.0,0.0,0.0
TRSARr,Tartronate semialdehyde reductase,2,0.0,0.0,1000.0,0.0,0.0
GDPTPDP,Guanosine 3'-diphosphate 5'-triphosphate 3'-diphosphatase,2,0.0,0.0,1000.0,0.0,0.0
ARGDI_1,Arginine deiminase,2,0.0,0.0,1000.0,0.0,0.0
ABG4t2,,2,0.0,0.0,1000.0,0.0,0.0
GLYGLNabcpp,L Glycinylglutamine  Gly Gln  transport via ABC system  periplasm,2,0.0,0.0,1000.0,0.0,0.0
ARGN_1,Arginase,2,0.0,0.0,1000.0,0.0,0.0
PG180abcpp,"Phosphatidylglycerol transport via ABC system (n-C18:0, periplasm)",2,0.0,0.0,1000.0,0.0,0.0
DHBD,"2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase",2,0.0,0.0,1000.0,0.0,0.0
PGLYCP,Phosphoglycolate phosphatase,2,0.0,0.0,1000.0,0.0,0.0
AMPTASEGM,Aminopeptidase  Gly Met,2,0.0,0.0,1000.0,0.0,0.0
MANpts,D-mannose transport via PEP:Pyr PTS,2,0.0,0.0,1000.0,0.0,0.0
ICITt4pp,Citrate transport via sodium symport  periplasm,3,0.0,0.0,1000.0,0.0,0.0
ACOAD1fr,Acyl-CoA dehydrogenase (butanoyl-CoA),2,0.0,0.0,1000.0,0.0,0.0
AGPAT161,1-hexadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C16:1),2,0.0,0.0,1000.0,0.0,0.0
NMNAT,Nicotinamide-nucleotide adenylyltransferase,2,0.0,0.0,1000.0,0.0,0.0
2AACLPGT160,2 acyl acyl carrier protein glycerophospho glycerol acyltransferase  n C160,2,0.0,0.0,1000.0,0.0,0.0
ADNCYC,Adenylate cyclase,2,0.0,0.0,1000.0,0.0,0.0
MLTG2,Maltodextrin glucosidase (maltotetraose),2,0.0,0.0,1000.0,0.0,0.0
TNTR4,TNT nitroreductase Meisenheimer dihydride complex forming,2,0.0,0.0,1000.0,0.0,0.0
TMN,Thiaminase,2,0.0,0.0,1000.0,0.0,0.0
THRabcpp,L-threonine transport via ABC system (periplasm),2,0.0,0.0,1000.0,0.0,0.0
3NUCLE2,3  nucleotidase  3  UMP,2,0.0,0.0,1000.0,0.0,0.0
PYNP2r_1,Pyrimidine-nucleoside phosphorylase (uracil),2,0.0,0.0,1000.0,0.0,0.0
MACCOAT,2-Methylacetyl-CoA thiolase,1,0.0,0.0,1000.0,0.0,0.0
ACODA,Acetylornithine deacetylase,2,0.0,0.0,1000.0,0.0,0.0
DHORDi,Dihydoorotic acid dehydrogenase  irreversible,3,0.0,0.0,1000.0,0.0,0.0
ACtex,Acetate transport via diffusion (extracellular to periplasm),3,0.0,0.0,1000.0,0.0,0.0
GAPDi_nadp,Glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating),2,0.0,0.0,0.0,0.0,0.0
FACOAL161,Fatty acid  CoA ligase  hexadecenoate,1,0.0,0.0,1000.0,0.0,0.0
2AGPE160tipp,2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0) transporter via facilitated diffusion (periplasm),3,0.0,0.0,1000.0,0.0,0.0
INSCR,Inositol catabolic reactions  lumped,2,0.0,0.0,1000.0,0.0,0.0
ILEabcpp,L-isoleucine transport via ABC system (periplasm),2,0.0,0.0,1000.0,0.0,0.0
DNTPPA,Dihydroneopterin triphosphate pyrophosphatase,2,0.0,0.0,1000.0,0.0,0.0
GLYCL,Glycine Cleavage System,2,0.0,0.0,1000.0,0.0,0.0
AMPEP11,Aminopeptidase,2,0.0,0.0,1000.0,0.0,0.0
ALAHIStex,L Alaninylhistidine transport via diffusion  extracellular to periplasm,3,0.0,0.0,1000.0,0.0,0.0
G3PT,Glycerol-3-phosphatase,2,0.0,0.0,1000.0,0.0,0.0
NH4tex,Ammonia transport via diffusion (extracellular to periplasm),3,0.0,0.0,1000.0,0.0,0.0
AGMt2pp,GlcNAc-anhMurNAc transport in via proton symport (periplasm),2,0.0,0.0,1000.0,0.0,0.0
KAS8,"B-ketoacyl synthetase (palmitate, n-C16:0)",1,0.0,0.0,1000.0,0.0,0.0
PGP181abcpp,"Phosphatidylglycerophosphate transport via ABC system (n-C18:1, periplasm)",2,0.0,0.0,1000.0,0.0,0.0
SPMS,Spermidine synthase,2,0.0,0.0,1000.0,0.0,0.0
DSERDHr,D-serine dehydrogenase,2,0.0,0.0,1000.0,0.0,0.0
LTHRK,L threonine kinase,2,0.0,0.0,1000.0,0.0,0.0
DB4PS,"3,4-Dihydroxy-2-butanone-4-phosphate synthase",2,0.0,0.0,1000.0,0.0,0.0
ARGSS,Argininosuccinate synthase,2,0.0,0.0,1000.0,0.0,0.0
HISGLYtex,L Histidinylglycine transport via diffusion  extracellular to periplasm,3,0.0,0.0,1000.0,0.0,0.0
DADNK_1,Deoxyadenosine kinase,2,0.0,0.0,0.0,0.0,0.0
CYSabc,L-cysteine transport via ABC system,2,0.0,0.0,1000.0,0.0,0.0
ADK2,Adenylate kinase (Inorganic triphosphate),2,0.0,0.0,1000.0,0.0,0.0
