glucose,nitrogen,growth_rate_1_h,PHB_flux
2.857142857142857,6.428571428571429,0.3721667012325888,3.3138386185769346
4.285714285714286,6.428571428571429,0.3721667012325886,3.3138386185770057
5.714285714285714,6.428571428571429,0.37216670123258866,3.3138386185770514
7.142857142857143,6.428571428571429,0.3721667012325891,3.3138386185768978
8.571428571428571,6.428571428571429,0.3721667012325888,3.3138386185769346
10.0,6.428571428571429,0.3721667012325886,3.3138386185770057
11.428571428571429,6.428571428571429,0.37216670123258866,3.3138386185770514
12.857142857142858,6.428571428571429,0.3721667012325891,3.3138386185768978
14.285714285714286,6.428571428571429,0.3721667012325888,3.3138386185769346
15.714285714285715,6.428571428571429,0.3721667012325886,3.3138386185770057
17.142857142857142,6.428571428571429,0.37216670123258866,3.3138386185770514
18.571428571428573,6.428571428571429,0.3721667012325891,3.3138386185768978
20.0,6.428571428571429,0.3721667012325888,3.3138386185769346
0.0,7.142857142857143,0.3721667012325886,3.3138386185770057
1.4285714285714286,7.142857142857143,0.37216670123258866,3.3138386185770514
2.857142857142857,7.142857142857143,0.3721667012325891,3.3138386185768978
4.285714285714286,7.142857142857143,0.3721667012325888,3.3138386185769346
5.714285714285714,7.142857142857143,0.3721667012325886,3.3138386185770057
7.142857142857143,7.142857142857143,0.37216670123258866,3.3138386185770514
8.571428571428571,7.142857142857143,0.3721667012325891,3.3138386185768978
10.0,7.142857142857143,0.3721667012325888,3.3138386185769346
11.428571428571429,7.142857142857143,0.3721667012325886,3.3138386185770057
12.857142857142858,7.142857142857143,0.37216670123258866,3.3138386185770514
14.285714285714286,7.142857142857143,0.3721667012325891,3.3138386185768978
15.714285714285715,7.142857142857143,0.3721667012325888,3.3138386185769346
17.142857142857142,7.142857142857143,0.3721667012325886,3.3138386185770057
18.571428571428573,7.142857142857143,0.37216670123258866,3.3138386185770514
20.0,7.142857142857143,0.3721667012325891,3.3138386185768978
0.0,7.857142857142858,0.3721667012325888,3.3138386185769346
1.4285714285714286,7.857142857142858,0.3721667012325886,3.3138386185770057
2.857142857142857,7.857142857142858,0.37216670123258866,3.3138386185770514
4.285714285714286,7.857142857142858,0.3721667012325891,3.3138386185768978
