knockouts,n_knockouts,max_growth,min_PHB_at_max_growth
PFK_2,1,0.4453701529337635,0.0
PFK,1,0.4453701529337635,0.0
PERD,1,0.44537015293376453,0.0
PEPA,1,0.37216670123258877,0.0
PE181abcpp,1,0.4453701529337635,0.0
PE180abcpp,1,0.4453701529337635,0.0
PE161abcpp,1,0.4453701529337635,0.0
PE160abcpp,1,0.4453701529337635,0.0
PDHcr,1,0.4453701529337635,0.0
PHEabc,1,0.44537015293376325,0.0
PHETA1,1,0.44537015293376325,0.0
PHEMEt,1,0.44537015293376325,0.0
PHACOAOR,1,0.44537015293376325,0.0
PGSA181,1,0.44537015293376325,0.0
PGPP181pp,1,0.44537015293376325,0.0
PGP181abcpp,1,0.44537015293376325,0.0
PGMT_B,1,0.44537015293376325,0.0
PGMT_2,1,0.44537015293376314,0.0
PGMT,1,0.34054625289568646,0.0
PGM,1,0.27258980134947747,0.0
PGLYCP_1,1,0.4453701529337649,0.0
PGLYCP,1,0.4453701529337649,0.0
PGL,1,0.4453701529337676,0.0
PGK,1,0.18713746385289104,0.0
PGI1c,1,0.4453701529337647,0.0
PLIPA1G180pp,1,0.44537015293376403,0.0
PLIPA1G161pp,1,0.44537015293376403,0.0
PLIPA1G160pp,1,0.44537015293376403,0.0
PLIPA1E181pp,1,0.44537015293376403,0.0
PLIPA1E180pp,1,0.44537015293376403,0.0
PLIPA1E161pp,1,0.44537015293376403,0.0
PLIPA1E160pp,1,0.44537015293376403,0.0
PLCD,1,0.4453701529337645,0.0
PItex,1,0.3433863014729135,0.0
PIt7,1,0.44537015293376325,0.0
PIt2rpp,1,0.44537015293376325,0.0
PIt2r,1,0.44537015293376325,0.0
PIabc,1,0.44537015293376325,0.0
PHHL2,1,0.44537015293376325,0.0
PHHL,1,0.4453701529337631,0.0
PHEt2r,1,0.4439490652351889,0.0
PPAt4pp,1,0.44537015293376525,0.0
PPAt2pp,1,0.4453701529337644,0.0
PPAKr,1,0.44537015293376414,0.0
PPA,1,0.44537015293376414,0.0
POR_syn,1,0.4453701529337642,0.0
PNTOtex,1,0.44536572058808677,0.0
PNTOt4pp,1,0.4453657205880867,0.0
PNTK_1,1,0.4453701529337641,0.0
PNP,1,0.44537015293376403,0.0
PMPK,1,0.44537015293376403,0.0
PMDPHT,1,0.44537015293376403,0.0
PMANM,1,0.4453701529337632,0.0
PLIPA2E180pp,1,0.44537015293376403,0.0
PLIPA2A161pp,1,0.44537015293376403,0.0
PLIPA2A160pp,1,0.44537015293376403,0.0
PLIPA1G181pp,1,0.44537015293376403,0.0
PRAIi,1,0.44537015293376464,0.0
PRAIS_1,1,0.4453701529337644,0.0
PRAGSr,1,0.4453701529337636,0.0
PPRDNDH,1,0.4453701529337627,0.0
PPPGO,1,0.4453701529337627,0.0
PPOR,1,0.4453701529337627,0.0
PPNDH,1,0.4453701529337627,0.0
PPND,1,0.44537015293376464,0.0
PPM2,1,0.44515188524183624,0.0
PPM,1,0.4450478959345658,0.0
PPDD,1,0.4453701529337646,0.0
PPCOAC,1,0.4453701529337646,0.0
PPCK,1,0.4453701529337652,0.0
PPC,1,0.44537015293376525,0.0
PPBNGS,1,0.44537015293376525,0.0
PPAtex,1,0.44537015293376525,0.0
PROt4pp,1,0.44537015293376464,0.0
PROt4,1,0.44537015293376464,0.0
PROt2rpp,1,0.44537015293376464,0.0
PROt2r,1,0.44537015293376464,0.0
PROabc,1,0.44537015293376464,0.0
PROHISGLUtr,1,0.44537015293376464,0.0
PROGLYtex,1,0.44537015293376464,0.0
PROGLYabcpp,1,0.44537015293376464,0.0
PROAKGOX1,1,0.44537015293376464,0.0
PRO1x,1,0.44537015293376464,0.0
PRMICI,1,0.44537015293376464,0.0
PRFGS_1,1,0.44537015293376464,0.0
PRFGS,1,0.44537015293376464,0.0
PRATPP,1,0.44537015293376464,0.0
PRASCSi,1,0.44537015293376464,0.0
PRAMPC_1,1,0.44537015293376464,0.0
PTRCAT1,1,0.44537015293376436,0.0
PTHRP,1,0.44537015293376286,0.0
PTHPS_1,1,0.44537015293376286,0.0
PTHPS,1,0.44537015293376286,0.0
PTAr,1,0.44537015293376286,0.0
PTA2,1,0.44537015293376403,0.0
PSUDS,1,0.44537015293376414,0.0
PSSA180,1,0.44537015293376414,0.0
PSSA161,1,0.44537015293376414,0.0
PSP_L,1,0.44537015293376414,0.0
PSERT,1,0.44537015293376414,0.0
PSD180,1,0.44537015293376414,0.0
PSD161,1,0.44537015293376414,0.0
PSCVT,1,0.44537015293376825,0.0
PRPPS,1,0.2811942698160595,0.0
PROtex,1,0.4453701529337638,0.0
PYNP1_1,1,0.4453701529337639,0.0
PYNP1,1,0.44537015293376375,0.0
PYK,1,0.20344916071394556,0.0
PYDXPP,1,0.44537015293376286,0.0
PYDXK_1,1,0.44537015293376286,0.0
PUNP7,1,0.44537015293376286,0.0
PUNP6,1,0.44537015293376286,0.0
PUNP5,1,0.44537015293376286,0.0
PUNP4,1,0.4453701529337651,0.0
PUNP3,1,0.44428599667460345,0.0
PUNP2,1,0.4453701529337641,0.0
PUNP1,1,0.4453701529337637,0.0
PTRCabcpp,1,0.4453701529337637,0.0
PTRCabc,1,0.4453701529337637,0.0
PTRCTA2,1,0.4453701529337637,0.0
PTRCTA,1,0.4453701529337637,0.0
RHA40tex,1,0.445370152933764,0.0
REPHACCOAI,1,0.445370152933764,0.0
RECOAH3,1,0.445370152933764,0.0
RECOAH2,1,0.445370152933764,0.0
RBK,1,0.445370152933764,0.0
RBFSb,1,0.445370152933764,0.0
RBFSa_1,1,0.445370152933764,0.0
RBFSa,1,0.44537015293376386,0.0
R5PP,1,0.4453701529337641,0.0
QULNS,1,0.4453701529337641,0.0
QMO2,1,0.4453701529337636,0.0
PYRtex,1,0.4453701529337636,0.0
PYRt4pp,1,0.4453701529337636,0.0
PYRt2rpp,1,0.4453701529337639,0.0
PYNP2r_1,1,0.4453701529337639,0.0
PYNP2r,1,0.4453701529337639,0.0
RNTR4,1,0.4453701529337645,0.0
RNTR3,1,0.4453701529337645,0.0
RNTR2,1,0.4453701529337639,0.0
RNTR1,1,0.44537015293376425,0.0
RNMK,1,0.44537015293376425,0.0
RNDR4,1,0.4453701529337639,0.0
RNDR3,1,0.4453701529337637,0.0
RNDR2,1,0.44537015293376414,0.0
RNDR1,1,0.44537015293376414,0.0
RIBtex,1,0.44537015293376414,0.0
RIBabcpp,1,0.44537015293376414,0.0
RIBabc1,1,0.44537015293376414,0.0
RIBabc,1,0.4453701529337638,0.0
RIBFLVt2,1,0.4453489897912112,0.0
RHCCE,1,0.445370152933764,0.0
RHACOAR80,1,0.445370152933764,0.0
SERt2r,1,0.4453701529337631,0.0
SERabc,1,0.4453701529337631,0.0
SERGLUGLNtr,1,0.4453701529337631,0.0
SERD_L,1,0.4453701529337631,0.0
SERAT,1,0.4453701529337631,0.0
SDPTA,1,0.4453701529337631,0.0
SDPDS,1,0.44537015293376303,0.0
SCYSSL,1,0.44537015293376303,0.0
SALCpts,1,0.44537015293376303,0.0
SALCHS4FEexs,1,0.44537015293376303,0.0
SALCHS2FEexs,1,0.44537015293376303,0.0
SADT,1,0.44537015293376303,0.0
S6PG,1,0.44537015293376336,0.0
RU5PS,1,0.4309717903017402,0.0
RPI,1,0.39566353201613264,0.0
RPE,1,0.3307592140295422,0.0
SO3abcpp,1,0.44537015293376314,0.0
SMIB1,1,0.44537015293376403,0.0
SMIA2abc,1,0.44537015293376403,0.0
SMIA1Eabc,1,0.44537015293376403,0.0
SMIA1,1,0.4453701529337631,0.0
SLCYSS,1,0.4453701529337631,0.0
SHSL4r,1,0.4453701529337631,0.0
SHSL3,1,0.4453701529337631,0.0
SHSL2r,1,0.4453701529337631,0.0
SHSL2,1,0.4453701529337631,0.0
SHSL1,1,0.4453701529337631,0.0
SHKK,1,0.4453701529337631,0.0
SHK3Dr,1,0.4453701529337631,0.0
SHGO,1,0.4453701529337631,0.0
SHCHF_2,1,0.4453701529337631,0.0
SHCHD2_1,1,0.4453701529337631,0.0
SUCCt2_2pp,1,0.44537015293376375,0.0
SUCBZT1,1,0.44536656190617685,0.0
SUCBZS,1,0.44537015293376386,0.0
SUCBZL,1,0.44537015293376386,0.0
STFRNAt,1,0.445370152933764,0.0
SSCOARy,1,0.4442564654313609,0.0
SSALy,1,0.445370152933764,0.0
SSALx,1,0.445370152933764,0.0
SPP,1,0.445370152933764,0.0
SPODM,1,0.4453701529337639,0.0
SPMS,1,0.4453701529337639,0.0
SPMDt3i,1,0.4453701529337639,0.0
SPMDabc,1,0.4453701529337639,0.0
SO4tex,1,0.4453701529337639,0.0
SO4t2,1,0.44537015293376314,0.0
SO3tex,1,0.44537015293376314,0.0
TAGabc,1,0.44537015293376403,0.0
TAGURr,1,0.44537015293376403,0.0
St,1,0.44537015293376403,0.0
SULabcpp,1,0.44537015293376403,0.0
SULabc,1,0.44537015293376403,0.0
SULR,1,0.44537015293376403,0.0
SULFACtex,1,0.44537015293376403,0.0
SULFACabcpp,1,0.44537015293376403,0.0
SUCpts,1,0.44537015293376403,0.0
SUCRt2,1,0.44537015293376403,0.0
SUCR,1,0.4453701529337648,0.0
SUCOAS,1,0.44340394236979064,0.0
SUCD5_BS,1,0.44537015293376425,0.0
SUCD4,1,0.4453701529337634,0.0
SUCD2,1,0.4428606847363239,0.0
SUCD1,1,0.44537015293376386,0.0
THPAT,1,0.44537015293376464,0.0
THMabc,1,0.44536200202585025,0.0
THMP,1,0.44537015293376403,0.0
THMDt2,1,0.44537015293376403,0.0
THIORDXi,1,0.44537015293376425,0.0
THDPS,1,0.44537015293376364,0.0
TGBPA,1,0.44537015293376364,0.0
TDP,1,0.4453701529337643,0.0
TAURtex,1,0.4453701529337643,0.0
TAURabcpp,1,0.4453701529337643,0.0
TAURabc,1,0.4453701529337643,0.0
TARTRtpp,1,0.4453701529337643,0.0
TARTRt7pp,1,0.4453701529337643,0.0
TARTRt7,1,0.4453701529337643,0.0
TARTDC,1,0.44537015293376353,0.0
TALA,1,0.43136837745128526,0.0
TMDPP,1,0.445370152933764,0.0
TMDK1,1,0.44537015293376414,0.0
TKT2,1,0.3737502391283782,0.0
TKT1,1,0.3307592140293936,0.0
THZPSN_1,1,0.44537015293376414,0.0
THZPSN,1,0.4453701529337641,0.0
THRt2r,1,0.4423690467061457,0.0
THRt2pp,1,0.44537015293376403,0.0
THRabcpp,1,0.44537015293376403,0.0
THRabc,1,0.44537015293376403,0.0
THRS_2,1,0.44537015293376403,0.0
THRS,1,0.44537015293376403,0.0
THRD_L,1,0.4453701529337636,0.0
THRD,1,0.44430340012355485,0.0
THRA2,1,0.44537015293376403,0.0
THRA,1,0.44537015293376403,0.0
TRDR,1,0.44526840948721935,0.0
TPI,1,0.4323662536342086,0.0
TNTtpp,1,0.4453701529337635,0.0
TNTtex,1,0.4453701529337635,0.0
TNTep,1,0.4453701529337635,0.0
TNTR4,1,0.4453701529337635,0.0
TNTR3,1,0.4453701529337635,0.0
TNTR2x,1,0.4453701529337635,0.0
TNTR2,1,0.4453701529337635,0.0
TNTR1x,1,0.4453701529337635,0.0
TNTR1,1,0.4453701529337635,0.0
TNTHAC2,1,0.4453701529337635,0.0
TNTHAC1,1,0.4453701529337635,0.0
TMPPP,1,0.4453701529337635,0.0
TMN,1,0.4453701529337636,0.0
TMDS,1,0.4453365970388009,0.0
TYRTA,1,0.4453701529337646,0.0
TTDCEAtexi,1,0.4453701529337646,0.0
TTDCAtexi,1,0.4453701529337646,0.0
TSULtex,1,0.4453701529337646,0.0
TSULabcpp,1,0.4453701529337646,0.0
TSULabc,1,0.4453701529337646,0.0
TSULP,1,0.4453701529337646,0.0
TRSARr,1,0.44537015293376464,0.0
TRPt2r,1,0.44493316833963364,0.0
TRPabc,1,0.4453701529337646,0.0
TRPS3,1,0.4453701529337646,0.0
TRPS2,1,0.4453701529337646,0.0
TRPS1,1,0.4453701529337646,0.0
TRPAS1,1,0.4453701529337646,0.0
TREpts,1,0.4453701529337646,0.0
TRE6PH,1,0.4453701529337646,0.0
URAt2,1,0.4453701529337634,0.0
URATEt_1,1,0.4453701529337634,0.0
UPPRT,1,0.4453701529337636,0.0
UPPDC1,1,0.4453701529337636,0.0
UPP3S,1,0.4453701529337636,0.0
UPP3MT_2,1,0.4453701529337636,0.0
UNK5,1,0.44537015293376475,0.0
UM3PL,1,0.4453701529337638,0.0
UGLYCH,1,0.44537015293376336,0.0
UDPG4E,1,0.34200731614167573,0.0
UDCPDPex,1,0.44537015293376514,0.0
UAGPT2_1,1,0.4453701529337637,0.0
UAGPT2,1,0.44537015293376414,0.0
UAG2EMA,1,0.4453701529337631,0.0
TYRt2r,1,0.44431154870688305,0.0
TYRabc,1,0.4453701529337646,0.0
VALabcpp,1,0.4453701529337636,0.0
VALabc,1,0.4453701529337636,0.0
VALTA,1,0.4453701529337636,0.0
VALDHr,1,0.4453701529337636,0.0
URIt2pp,1,0.4453701529337636,0.0
URIt2,1,0.4453701529337636,0.0
URIK3,1,0.4453701529337636,0.0
URIK2,1,0.44537015293376303,0.0
URIK1,1,0.4453701529337634,0.0
URIH,1,0.44537015293376336,0.0
URIDK2r,1,0.44533659703880096,0.0
URIC,1,0.4453701529337634,0.0
UREA_1,1,0.4453701529337634,0.0
UREASE,1,0.4453701529337634,0.0
UREA,1,0.4453701529337634,0.0
URCN,1,0.4453701529337634,0.0
23PDE4pp,1,0.44537015293376353,0.0
ATPM,1,0.5903328679129807,0.0
r2465_1,1,0.4453675289129078,0.0
r2136,1,0.44537015293376325,0.0
r0963,1,0.445349561741592,0.0
Zn2tex,1,0.44537015293376375,0.0
ZNabcpp,1,0.44537015293376375,0.0
ZNabc,1,0.44537015293376375,0.0
ZN2t6,1,0.44537015293376375,0.0
ZN2t5,1,0.44537015293376375,0.0
ZN2t4pp,1,0.44537015293376375,0.0
ZN2t4,1,0.44537015293376375,0.0
ZN2t3pp,1,0.44537015293376375,0.0
ZN2abcpp,1,0.44537015293376375,0.0
YUMPS,1,0.44537015293376375,0.0
XYLtex,1,0.44537015293376375,0.0
2AGPG161tipp,1,0.44537015293376375,0.0
2AGPG160tipp,1,0.44537015293376375,0.0
2AGPE181tipp,1,0.44537015293376375,0.0
2AGPE180tipp,1,0.44537015293376375,0.0
2AGPE161tipp,1,0.44537015293376375,0.0
2AGPE160tipp,1,0.44537015293376375,0.0
2AACLPPEAT181,1,0.44537015293376375,0.0
2AACLPPEAT180,1,0.44537015293376375,0.0
2AACLPPEAT161,1,0.44537015293376375,0.0
2AACLPPEAT160,1,0.44537015293376375,0.0
2AACLPGT181,1,0.44537015293376375,0.0
2AACLPGT180,1,0.44537015293376375,0.0
2AACLPGT161,1,0.44537015293376375,0.0
2AACLPGT160,1,0.445370152933765,0.0
23PDE9pp,1,0.34461914158991985,0.0
23PDE7pp,1,0.44537015293376364,0.0
